name,symbol,marketcap,price,supply
Bitcoin,BTC,420274300806.28,21788.20,19289075
Ethereum,ETH,185400529851.62,1515.03,122373866
Tether,USDT,68401008692.55,1.0002,68386642035
BNB,BNB,49411264709.55,312.93,157898947
USD Coin,USDC,41222130987.91,1.0001,41219422402
XRP,XRP,19064006848.43,0.3753,50799084881
Binance USD,BUSD,16151343121.50,1.0002,16148914846
Cardano,ADA,12614472191.82,0.3643,34626947087
Dogecoin,DOGE,10898077867.43,0.08214,132670764300
Polygon,MATIC,10817588615.26,1.2385,8734317475
Solana,SOL,8065341451.09,21.49,375307114
Polkadot,DOT,7141496798.46,6.1765,1156234143
Shiba Inu,SHIB,7041912098.55,0.00001283,549063278876302
Litecoin,LTC,6677096874.99,92.40,72266291
TRON,TRX,5851088355.74,0.06384,91656852272
Avalanche,AVAX,5599372960.91,17.77,315125667
Dai,DAI,5195834985.63,0.9997,5197220466
Uniswap,UNI,4835169796.76,6.3436,762209327
Cosmos,ATOM,3876701424.70,13.54,286370297
Wrapped Bitcoin,WBTC,3835769232.05,21769.78,176197
Chainlink,LINK,3458425118.53,6.8079,507999970
UNUS SED LEO,LEO,3176622967.98,3.3300,953954130
Ethereum Classic,ETC,2930672726.51,21.04,139267176
Monero,XMR,2905756620.54,159.31,18239569
Toncoin,TON,2814836125.72,2.3046,1221401181
OKB,OKB,2450192632.32,40.84,60000000
Bitcoin Cash,BCH,2373224116.65,122.90,19310138
Hedera,HBAR,2251313294.58,0.08642,26051470159
Stellar,XLM,2239967604.73,0.08507,26332087099
Aptos,APT,2132041526.14,13.11,162624556
Lido DAO,LDO,2113824964.36,2.5080,842839307
ApeCoin,APE,1923311993.26,5.2180,368593750
Cronos,CRO,1925131896.34,0.0762,25263013692
Filecoin,FIL,1916233225.12,4.9196,389513726
NEAR Protocol,NEAR,1906751834.20,2.2356,852889939
Algorand,ALGO,1782176292.27,0.2483,7176450609
VeChain,VET,1708729313.95,0.02357,72511146418
Internet Computer,ICP,1590994781.89,5.5078,288862627
Quant,QNT,1587455186.88,131.49,12072738
The Graph,GRT,1354952823.39,0.1542,8786451481
Fantom,FTM,1225668158.06,0.4414,2776663840
Decentraland,MANA,1225828938.37,0.6608,1855084192
BitDAO,BIT,1198501946.20,0.5732,2090946169
EOS,EOS,1125349884.21,1.0408,1081263745
MultiversX,EGLD,1096791049.86,43.89,24991762
Aave,AAVE,1090928471.21,77.41,14093193
Flow,FLOW,1069254987.20,1.0319,1036200000
Theta Network,THETA,1066142771.79,1.0661,1000000000
The Sandbox,SAND,1053595231.16,0.7026,1499470108
Axie Infinity,AXS,998851451.09,9.8984,100910035
Tezos,XTZ,999613465.15,1.0785,926887142
Terra Classic,LUNC,976256971.16,0.0001649,5920899206916
TrueUSD,TUSD,945677877.36,0.999,946632792
Chiliz,CHZ,884050527.46,0.1327,6663503543
Pax Dollar,USDP,876804790.34,0.9985,878084065
Huobi Token,HT,831530875.83,5.1255,162233844
Mina,MINA,837795150.56,1.0013,836677323
ImmutableX,IMX,815953577.02,1.0280,793750611
KuCoin Token,KCS,793402955.47,8.0647,98379861
Bitcoin SV,BSV,784420096.69,40.72,19266077
Frax Share,FXS,751521180.95,10.19,73760894
Zcash,ZEC,754439683.40,46.20,16328269
USDD,USDD,719171094.83,0.9915,725332036
PancakeSwap,CAKE,709342237.36,4.1747,169915132
Dash,DASH,693599063.33,62.37,11120725
Curve DAO Token,CRV,675056717.69,0.9282,727267031
Maker,MKR,669393579.77,684.71,977631
BitTorrent-New,BTT,663547404.89,0.0000007,951421714286000
eCash,XEC,653731890.49,0.00003386,19306385923303
IOTA,MIOTA,645311033.54,0.2322,2779530283
Neo,NEO,605944981.36,8.5902,70538831
Trust Wallet Token,TWT,603251954.32,1.4479,416649900
Klaytn,KLAY,597640841.94,0.193,3096279954
Gemini Dollar,GUSD,598139421.00,0.9853,607049883
Synthetix,SNX,591480898.31,2.3503,251665722
Loopring,LRC,544855623.02,0.4096,1330133546
