name,symbol,marketcap,price,supply
Bitcoin,BTC,521742220416.76,26930.64,19373556
Ethereum,ETH,221375138904.32,1800.50,122951966
Tether,USDT,82839704395.79,1.0005,82797235449
BNB,BNB,48649436453.50,312.14,155859795
USD Coin,USDC,29976859444.81,1.0001,29973956936
XRP,XRP,22075646338.38,0.4259,51837820505
Cardano,ADA,12922019994.91,0.3708,34852724256
Dogecoin,DOGE,10031077803.75,0.07199,139347436384
Solana,SOL,8286544260.32,20.95,395474970
Polygon,MATIC,7952441482.38,0.8598,9249469069
Polkadot,DOT,6340594204.72,5.3544,1184181887
TRON,TRX,6276612523.11,0.0694,90440022702
Litecoin,LTC,6084788649.69,83.44,72920364
Binance USD,BUSD,5616167672.07,1.0003,5614434149
Shiba Inu,SHIB,5180112545.56,0.00000879,589538124672058
Avalanche,AVAX,4999736287.21,15.03,332644920
Dai,DAI,4860427520.12,1.0000,4860376632
Wrapped Bitcoin,WBTC,4181587074.29,26924.26,155309
Chainlink,LINK,3383803330.13,6.5438,517099970
UNUS SED LEO,LEO,3328407675.92,3.5775,930376479
Cosmos,ATOM,3125957416.45,10.92,286370297
Uniswap,UNI,2966800447.86,5.1373,577501036
Monero,XMR,2814324321.56,153.97,18278789
OKB,OKB,2705090073.46,45.08,60000000
Ethereum Classic,ETC,2554569358.85,18.13,140937427
Toncoin,TON,2446256428.96,2.0028,1221401181
Stellar,XLM,2377340683.32,0.08872,26795018480
Internet Computer,ICP,2262840992.77,5.1906,435953384
Bitcoin Cash,BCH,2236710395.03,115.34,19391675
TrueUSD,TUSD,2065880139.61,0.9999,2066176909
Filecoin,FIL,1881727255.44,4.4521,422657419
Lido DAO,LDO,1695194449.63,1.9291,878770052
Aptos,APT,1665543568.77,8.4902,196172794
Hedera,HBAR,1623706987.63,0.05181,31339789226
Cronos,CRO,1618842076.12,0.06408,25263013692
Arbitrum,ARB,1495886681.67,1.1732,1275000000
NEAR Protocol,NEAR,1492242995.74,1.6575,900290896
VeChain,VET,1398127582.54,0.01923,72714516834
Quant,QNT,1294882521.55,107.26,12072738
ApeCoin,APE,1219767197.10,3.3092,368593750
Algorand,ALGO,1177795748.39,0.163,7226362915
Pax Dollar,USDP,1057052700.29,0.9986,1058571793
The Graph,GRT,1045883991.16,0.1168,8958160903
Fantom,FTM,1032321088.00,0.3702,2788389829
Rocket Pool,RPL,1002217643.32,51.66,19401717
MultiversX,EGLD,976609367.86,38.43,25415827
EOS,EOS,956511129.48,0.8767,1091039386
The Sandbox,SAND,932717647.72,0.5032,1853581926
BitDAO,BIT,897312317.49,0.4867,1843669912
Aave,AAVE,896017270.44,62.26,14392308
Theta Network,THETA,892887150.89,0.8929,1000000000
Stacks,STX,868955604.54,0.6296,1380160734
Decentraland,MANA,858037001.39,0.4568,1878271532
Tezos,XTZ,833512329.19,0.8888,937758863
Conflux,CFX,805026367.69,0.2796,2878768349
Axie Infinity,AXS,796933197.82,6.8139,116956144
Flow,FLOW,780992477.18,0.7537,1036200000
Chiliz,CHZ,746357318.14,0.107,6975647158
KuCoin Token,KCS,739935793.01,7.6302,96974735
USDD,USDD,735315275.29,0.999,736061185
Bitcoin SV,BSV,698048349.81,36.23,19266077
Pepe,PEPE,700321859.68,0.00000179,391790000000000
Immutable,IMX,685149928.03,0.7495,914163546
