name,symbol,marketcap,price,supply
Bitcoin,BTC,329114546384.42,17091.14,19256437
Ethereum,ETH,157539152133.38,1287.36,122373866
Tether,USDT,66269617017.21,0.9999,66272490385
BNB,BNB,43891548403.84,274.39,159963332
USD Coin,USDC,43950584710.06,1.0002,43941966969
XRP,XRP,17462625810.96,0.3454,50563767827
Binance USD,BUSD,16319344848.96,1.0010,16303396704
Cardano,ADA,10191504760.02,0.2952,34522002629
Dogecoin,DOGE,9764721215.62,0.0736,132670764300
Polygon,MATIC,7340068921.74,0.8404,8734317475
Dai,DAI,5799751317.50,1.0004,5797567958
Litecoin,LTC,5593945349.13,77.68,72010579
Polkadot,DOT,5540434080.86,4.8010,1154015512
Solana,SOL,5296617891.20,14.32,369877280
TRON,TRX,4947138156.38,0.05382,91928105526
Shiba Inu,SHIB,4745654729.46,0.00000864,549063278876302
Uniswap,UNI,4245624046.10,5.5702,762209327
Avalanche,AVAX,3761602014.49,12.07,311582143
UNUS SED LEO,LEO,3318615857.50,3.4788,953954130
Wrapped Bitcoin,WBTC,3129305673.87,17086.20,183148
Chainlink,LINK,3014048112.34,5.9332,507999970
Cosmos,ATOM,3017907515.29,10.54,286370297
Monero,XMR,2836608060.79,155.65,18224413
Ethereum Classic,ETC,2821866168.70,20.32,138865635
Toncoin,TON,2670072645.37,2.1861,1221401181
Stellar,XLM,2016906754.58,0.07717,26136189020
Bitcoin Cash,BCH,1993846187.53,103.42,19278431
Lido DAO,LDO,1620505389.09,1.9667,823970809
OKB,OKB,1608039303.71,26.80,60000000
ApeCoin,APE,1604166293.14,4.4406,361250000
Cronos,CRO,1569338409.50,0.06212,25263013692
Algorand,ALGO,1437433175.35,0.1996,7203371843
Quant,QNT,1398180234.08,115.81,12072738
NEAR Protocol,NEAR,1387137716.26,1.6433,844123352
Filecoin,FIL,1237676108.88,3.4398,359805544
VeChain,VET,1239913687.83,0.0171,72511146418
Internet Computer,ICP,1147793110.87,4.1078,279418577
Hedera,HBAR,1055116790.32,0.04187,25202289734
