name,symbol,marketcap,price,supply
Bitcoin,BTC,4333395591.11,317.24,13659700
XRP,XRP,736157303.98,0.02376,30978075200
PayCoin,XPY,151955175.97,12.35,12302105
Litecoin,LTC,95993588.32,2.7330,35123404
BitShares,BTS,40942677.68,0.01639,2497973773
MaidSafeCoin,MAID,23908092.49,0.05283,452552412
Stellar,XLM,20620132.34,0.0058,3555097375
Dogecoin,DOGE,17877559.51,0.000184,97140165884
Nxt,NXT,16455129.43,0.01646,999997096
Peercoin,PPC,12955667.77,0.5896,21971814
Counterparty,XCP,11292237.00,4.2666,2646648
Dash,DASH,9727859.93,1.9507,4986968
Namecoin,NMC,7634718.32,0.722,10573750
FuelCoin,FC2,5035027.96,0.05027,100164079
NuShares,NSR,4061762.97,0.0067,606193442
SuperNET,UNITY,3866208.99,4.7376,816061
YbCoin,YBC,3343699.69,1.1146,3000000
Monero,XMR,3061322.27,0.5639,5429110
Banx,BANX,2954375.49,1.1421,2586882
NuBits,USNBT,2252733.42,1.0032,2245634
Storjcoin X,SJCX,2136495.30,0.05153,41464404
BlackCoin,BLK,2122586.36,0.0284,74743667
BitcoinDark,BTCD,1735368.44,1.4493,1197384
Bytecoin,BCN,1328202.85,0.00000793,167493056643
Quark,QRK,1241472.76,0.004995,248518903
DNotes,NOTE,1174237.80,0.01238,94812026
Feathercoin,FTC,1045563.05,0.01583,66056800
Pangea Poker,PANGEA,1003167.25,1.0038,999402
