name,symbol,marketcap,price,supply
Bitcoin,BTC,7649365737.79,592.94,12900800
Litecoin,LTC,291408589.21,9.9396,29318004
Nxt,NXT,76290663.41,0.07629,999997120
Dash,DASH,45394479.88,10.35,4387092
Peercoin,PPC,37412236.25,1.7414,21483908
XRP,XRP,32813860.94,0.004197,7817889792
Dogecoin,DOGE,30894916.91,0.0003736,82692579328
Namecoin,NMC,16610118.39,1.8388,9033132
Omni,OMNI,12228024.14,19.74,619478
Startcoin,START,10705045.56,0.2535,42232400
BlackCoin,BLK,9023648.67,0.1211,74544672
MaidSafeCoin,MAID,7156411.36,0.01581,452552416
BitShares PTS,PTS,7117805.04,4.3332,1642621
Counterparty,XCP,6471128.10,2.4426,2649229
Neutrino,NTR,4806110.85,0.02286,210281472
XCurrency,XC,4330793.72,0.7856,5512765
Quark,QRK,4231939.17,0.01707,247936960
Monero,XMR,3863689.13,2.6920,1435227
Vertcoin,VTC,3788665.01,0.7208,5255850
Qora,QORA,3429862.85,0.000343,10000000000
Zetacoin,ZET,2802609.41,0.01746,160553344
Primecoin,XPM,2756826.74,0.4609,5981518
Feathercoin,FTC,2470367.72,0.05337,46288048
Auroracoin,AUR,1863387.60,0.1707,10918713
Infinitecoin,IFC,1814831.44,0.00002004,90571816960
VeriCoin,VRC,1804751.19,0.06742,26767530
Megacoin,MEC,1758321.25,0.07353,23914176
YbCoin,YBC,1679936.43,1.0498,1600292
