name,symbol,marketcap,price,supply
Bitcoin,BTC,3315472110.31,228.17,14530750
XRP,XRP,240977192.67,0.007552,31908551587
Litecoin,LTC,142380589.62,3.3945,41944860
Ethereum,ETH,98300028.24,1.3526,72675645
Dash,DASH,15049643.02,2.6371,5706797
Dogecoin,DOGE,13868015.39,0.0001377,100698001092
Banx,BANX,12387709.28,1.7357,7136966
Bytecoin,BCN,10855524.60,0.00006181,175626569071
Stellar,XLM,9474042.37,0.001959,4837356606
BitShares,BTS,8975484.45,0.003573,2511953117
MaidSafeCoin,MAID,8954649.74,0.01979,452552412
Nxt,NXT,8482522.84,0.008483,999997096
Peercoin,PPC,7653412.71,0.339,22575834
Monero,XMR,4920217.12,0.5446,9034803
Namecoin,NMC,4790635.48,0.3903,12272850
Counterparty,XCP,2639323.70,0.9999,2639601
MonaCoin,MONA,2587547.09,0.1174,22033950
YbCoin,YBC,2296362.34,0.7655,3000000
TRMB,TRMB,2286545.74,0.1565,14606180
BlackCoin,BLK,2071085.60,0.02762,74978557
Clams,CLAM,1712241.36,1.9877,861404
Startcoin,START,1484066.01,0.0493,30104449
NuShares,NSR,1445726.14,0.001769,817147333
SuperNET,UNITY,1396145.32,1.7108,816061
BitcoinDark,BTCD,1329334.87,1.0802,1230668
Novacoin,NVC,1201963.46,1.0530,1141487
DigitalNote,XDN,1189615.78,0.0001738,6845279189
GameCredits,GAME,1166587.21,0.02318,50330390
GetGems,GEMZ,1025187.62,0.01163,88135217
Infinitecoin,IFC,985293.65,0.00001088,90596274910
Vertcoin,VTC,951727.13,0.0536,17754650
ShadowCash,SDC,755927.29,0.1165,6489181
DNotes,NOTE,750346.81,0.007303,102750311
Primecoin,XPM,726197.76,0.06465,11232928
Vcash,XVC,664097.14,0.06805,9759295
Storjcoin X,SJCX,650943.55,0.0146,44575870
NuBits,USNBT,556355.81,1.0017,555419
VeriCoin,VRC,554318.51,0.02036,27231839
CloakCoin,CLOAK,522844.31,0.1136,4601060
VPNCoin,VASH,515462.40,0.001288,400239969
WorldCoin,WDC,482622.81,0.005512,87557802
Feathercoin,FTC,469928.74,0.005088,92368280
Megacoin,MEC,469237.79,0.01559,30089575
Hyper,HYPER,453762.34,0.09688,4683643
Tether,USDT,451600.00,1.0000,451600
ARCHcoin,ARCH,402250.89,0.02452,16408255
PayCoin,XPY,393941.95,0.02459,16017574
Diamond,DMD,301359.28,0.2439,1235717
Unobtanium,UNO,301167.91,1.5391,195682
TileCoin,XTC,230295.79,0.002303,100000000
I/O Coin,IOC,228692.10,0.01412,16191723
Anoncoin,ANC,221841.58,0.1221,1816149
Blocknet,BLOCK,212250.44,0.05438,3903289
FedoraCoin,TIPS,207012.55,0.00000074,280846322360
Bullion,CBX,203191.93,0.2108,963876
Digitalcoin,DGC,182755.03,0.007159,25526323
NavCoin,NAV,147160.05,0.002502,58824752
EarthCoin,EAC,143731.34,0.00001717,8373189921
bitUSD,BITUSD,140558.64,1.1152,126039
Burst,BURST,136434.76,0.0001335,1021815728
ZcCoin,ZCC,135792.74,0.007825,17352849
UltraCoin,UTC,131207.78,0.004068,32255290
