name,symbol,marketcap,price,supply
Bitcoin,BTC,3250247204.66,234.83,13841125
XRP,XRP,437541652.30,0.01371,31908551587
Litecoin,LTC,67232277.11,1.8420,36499704
BitShares,BTS,20453796.46,0.008182,2499765153
MaidSafeCoin,MAID,14302575.76,0.0316,452552412
Dash,DASH,14165257.75,2.7620,5128668
Dogecoin,DOGE,13856119.90,0.0001411,98189823692
PayCoin,XPY,13140254.99,0.9962,13190998
Stellar,XLM,11853372.79,0.003285,3608397000
Nxt,NXT,10960511.70,0.01096,999997096
Peercoin,PPC,8257895.61,0.3739,22088541
Namecoin,NMC,5160058.12,0.4727,10916350
Banx,BANX,4544318.97,1.2620,3600882
Counterparty,XCP,3667714.60,1.3859,2646359
NuShares,NSR,3149220.19,0.004442,709039425
YbCoin,YBC,2777092.52,0.9257,3000000
NuBits,USNBT,2170268.34,0.9662,2246134
SuperNET,UNITY,1994130.89,2.4436,816061
Bytecoin,BCN,1662723.62,0.0000098,169631103601
Monero,XMR,1575835.62,0.2514,6268734
GetGems,GEMZ,1475641.70,0.01674,88134724
FuelCoin,FC2,1424955.84,0.01422,100206032
BlackCoin,BLK,1257028.13,0.01681,74781409
BitcoinDark,BTCD,1187732.34,0.9855,1205190
MonaCoin,MONA,1083366.75,0.06541,16562600
Storjcoin X,SJCX,963921.60,0.02325,41464404
DNotes,NOTE,894392.92,0.009261,96574551
Clams,CLAM,850580.40,1.6050,529968
MintCoin,MINT,820795.67,0.00003969,20681312123
DigitalNote,XDN,742812.64,0.0001089,6821168464
ReddCoin,RDD,702513.58,0.00002563,27412741021
Novacoin,NVC,660249.65,0.6785,973044
Quark,QRK,605743.46,0.002436,248666233
TileCoin,XTC,591929.82,0.005919,100000000
Unobtanium,UNO,517568.78,2.6725,193668
Node,NODE,515981.52,0.000516,1000000000
bitUSD,BITUSD,489489.60,1.0226,478666
Infinitecoin,IFC,422822.15,0.00000467,90596205202
DigiByte,DGB,412654.74,0.0001188,3474725802
ARCHcoin,ARCH,393517.49,0.02417,16280590
NavCoin,NAV,391139.70,0.006752,57931742
ShadowCash,SDC,352302.54,0.05452,6461608
Sapience AIFX,XAI,347539.01,0.5236,663727
VeriCoin,VRC,326867.06,0.01212,26979292
Primecoin,XPM,315946.85,0.03529,8953213
SolarFarm,CELL,314679.53,0.005469,57533857
WorldCoin,WDC,314199.14,0.004262,73717845
Viacoin,VIA,295387.09,0.02152,13726180
Anoncoin,ANC,269566.05,0.1701,1584457
Feathercoin,FTC,266666.99,0.003731,71469360
Burst,BURST,223733.00,0.0003785,591181100
PotCoin,POT,216129.91,0.001175,183997335
Circuits of Value,COVAL,201796.02,0.0005045,400000000
Hyper,HYPER,201588.28,0.05219,3862527
Vertcoin,VTC,179287.05,0.01459,12289800
Qora,QORA,171178.71,0.00001712,10000000000
Blitzcash,BLITZ,168078.55,0.04532,3708606
NetCoin,NET,165808.74,0.0004557,363850045
bitCNY,BITCNY,152286.93,0.1596,954317
Startcoin,START,138605.85,0.01125,12320636
SpreadCoin,SPR,131624.71,0.07048,1867537
CzechCrownCoin,CZC,130992.13,0.03187,4110230
AeroMe,AM,127546.29,0.01063,12000000
Diamond,DMD,126757.58,0.144,880453
Mooncoin,MOON,110611.88,0.00000055,200137358392
BoostCoin,BOST,109393.23,0.009325,11731588
NooCoin,NOO,99613.99,0.003983,25012099
EarthCoin,EAC,93568.68,0.00001402,6671705114
MMNXT,MMNXT,82586.44,0.0115,7182266
ZcCoin,ZCC,80904.89,0.004662,17352849
Fibre,FIBRE,78043.08,0.1243,628092
CloakCoin,CLOAK,77452.54,0.017,4554731
NEMstake,NEM,72066.95,543.08,133
Boolberry,BBR,65191.85,0.02097,3109534
Quotient,XQN,53367.66,0.006105,8740988
UnbreakableCoin,UNB,44146.64,0.01999,2208300
AmberCoin,AMBER,41922.48,0.01832,2288801
Czarcoin,CZR,41226.08,0.09163,449899
TrustPlus,TRUST,38928.51,0.001248,31193233
NobleCoin,NOBL,38757.73,0.00001839,2107818282
Librexcoin,LXC,35886.61,0.003679,9755254
Maieuticoin,MMXIV,35266.84,0.7849,44934
Orbitcoin,ORB,32595.72,0.01735,1879203
LitecoinDark,LTCD,22423.92,0.0002842,78893980
GameCredits,GAME,21535.16,0.0004782,45035500
bitGold,BITGOLD,21406.18,1182.12,18
BitStake,XBS,20590.00,0.01588,1296309
bitBTC,BITBTC,12497.95,232.50,54
CheckOutCoin,CXC,10825.56,0.002156,5021846
Acoin,ACOIN,10757.01,0.01472,730725
GlobalBoost-Y,BSTY,9004.24,0.001444,6234366
Kobocoin,KOBO,7711.68,0.000651,11845765
Experiment 10k,10K,4975.30,0.0319,155984
Cashcoin,CASH,4372.17,0.0009605,4551861
Bitcoin Fast,BCF,4254.90,0.005415,785753
Lycancoin,LYC,1807.70,0.00000701,257833791
42-coin,42,1091.11,1188.74,1
Swarm,SWARM,1260612.22,0.01261,99945431
Omni,OMNI,1193414.07,2.2225,536979
CoinoUSD,XUSD,1076446.09,0.9119,1180442
InstantDEX,DEX,569836.38,0.5698,1000000
Ethercoin,ETC,522730.41,0.5227,1000000
Ixcoin,IXC,474286.42,0.02259,20999906
NXTventure,NXTV,454849.69,0.4548,1000000
I0Coin,I0C,399166.24,0.01925,20732310
Pangea Poker,PANGEA,375701.65,0.3759,999352
Curecoin,CURE,328049.43,0.01305,25146767
BitShares PTS,PTS,322511.31,0.0003225,999999386
Jinn,JINN,307551.62,3.0755,100000
Megacoin,MEC,299460.32,0.01091,27448575
Gulden,NLG,299106.66,0.001409,212264501
Gridcoin Classic,GRCX,289897.06,0.008634,33575540
jl777hodl,JLH,288261.16,0.02883,10000000
Emercoin,EMC,286924.49,0.00835,34361212
Maxcoin,MAX,264099.15,0.006696,39438427
BilShares,BILS,257232.58,0.0002572,1000000000
GlowShares,GSX,251637.25,0.7485,336171
Uro,URO,249614.98,0.2428,1027981
Blocknet,BLOCK,243743.85,0.02435,10010719
Pandacoin,PND,227383.66,0.00000701,32425314498
XCurrency,XC,213878.55,0.03833,5579797
Nxttycoin,NXTTY,210880.03,0.0002109,1000000000
CannabisCoin,CANN,207971.68,0.002781,74792980
SkyNET,SKYNET,196022.57,0.2192,894223
Zetacoin,ZET,187048.85,0.001156,161748930
NeoDICE,DICE,186438.10,0.1864,1000000
Marinecoin,MTC,179167.31,0.02454,7301353
Applecoin,APC,179145.58,0.008039,22285897
Coinomat,CNMT,174271.95,0.05809,3000000
Zeitcoin,ZEIT,171673.96,0.00000563,30488507471
UltraCoin,UTC,152166.23,0.005784,26307673
MAZA,MAZA,150134.48,0.0002299,653147100
Bitswift,BITS,141949.62,0.03533,4017390
FIMKrypto,FIMK,137897.56,0.0003213,429154398
FreeMarket,MRKT,134077.60,0.1862,720000
SolarCoin,SLR,131328.96,0.003906,33625506
Stealth,XST,129033.96,0.005979,21582042
Digitalcoin,DGC,126762.40,0.00633,20025298
Devcoin,DVC,125029.01,0.00001438,8693920000
LIQUID,LQD,124627.22,1.2691,98200
Syscoin,SYS,124454.78,0.0003104,400931358
FairCoin,FAIR,120175.40,0.002337,51422058
GoldCoin,GLC,119506.04,0.003515,34001536
BitBay,BAY,117453.63,0.0001174,1000350290
Crypti,XCR,114060.44,0.001141,100000000
CryptoCoins,CCS,112505.32,69.03,1630
Privatebet,Privatebet,111577.89,0.2789,400000
Deutsche eMark,DEM,106049.17,0.006827,15534649
ltc2nXt,LTC2NXT,105583.25,0.114,925982
Opal,OPAL,100010.68,0.006655,15028788
BlueCoin,BLU,94013.24,0.0001686,557778608
VPNCoin,VASH,93973.78,0.0002348,400186428
Karmacoin,KARMA,83606.25,0.00000128,65163924065
Sync,SYNC,81666.09,69.58,1174
HoboNickels,HBN,78268.64,0.008617,9083419
Myriad,XMY,75345.17,0.00007684,980515010
DeBuNe,DEBUNE,75143.89,0.3611,208069
MGW,MGW,75079.43,0.07508,1000000
NautilusCoin,NAUT,73121.10,0.01378,5306589
USDe,USDE,71521.04,0.00007479,956351793
Neutrino,NTR,69871.41,0.0003319,210545045
ATOMIC,ATOMIC,67594.50,0.1108,610000
Bullion,CBX,67177.31,0.07012,957988
FlappyCoin,FLAP,64642.75,0.00000093,69864678452
Dogeparty,XDP,62980.01,0.0235,2679855
AsiaCoin,AC,62305.75,0.0002617,238036712
Freicoin,FRC,61828.71,0.001345,45962594
FlutterCoin,FLT,61246.14,0.0002496,245391793
HyperStake,HYP,61032.97,0.0005248,116286152
CleanWaterCoin,WATER,59616.83,0.0001075,554555385
LTBcoin,LTBC,57545.06,0.0002337,246230524
Bithaus,BITHAUS,56994.60,0.1425,400000
Pinkcoin,PINK,55724.53,0.0001529,364388559
Aricoin,ARI,53768.62,0.0004183,128531532
JackpotCoin,JPC,53272.20,0.00000935,5698682708
Bitstar,BITS,53066.92,0.003093,17155059
HTML5COIN,HTML5,52800.74,0.0000013,40659020000
ClearingHouse,XCH,52409.93,0.0005049,103807997
APICoin,XAP,51882.29,0.01729,3000000
FedoraCoin,TIPS,51731.93,0.00000018,280846322360
I/O Coin,IOC,51174.44,0.003169,16147884
Riecoin,RIC,50477.96,0.004769,10584125
MaryJane,MARYJ,50405.70,0.003285,15342761
CryptoEscudo,CESC,49144.98,0.0004359,112749300
WhiteCoin,XWC,47747.52,0.0001567,304601171
Dorcs,DORCS,47032.96,0.1206,390103
Nas,NAS,46740.80,0.00000467,10000000000
Horizon,HZ,45840.16,0.0001239,370087231
Tickets,TIX,45450.93,0.00000068,66876281414
Virtacoin,VTA,45143.60,0.00000452,9986837209
Ringo,RIN,44033.36,0.0004651,94680948
CannaCoin,CCN,43515.54,0.009393,4632679
Bitmark,BTM,42798.23,0.04599,930640
Scotcoin,SCOT,42534.13,0.00004253,1000000000
e-Gulden,EFL,41852.38,0.007821,5351088
UnionCoin,UNC,41807.82,0.004984,8388608
Colossuscoin,COL,40304.17,0.00000013,312889440517
CryptCoin,CRYPT,40116.16,0.006673,6011947
Viorcoin,VIOR,39084.85,0.00835,4680609
Auroracoin,AUR,37802.95,0.01601,2361140
NFDCoin,NFD,36681.15,0.00000734,5000000000
Einsteinium,EMC2,36316.76,0.0002175,166948169
World Trade Funds,XWT,35397.82,0.003917,9037246
Carboncoin,CARBON,35368.87,0.00000234,15134045265
CasinoCoin,CSC,35105.13,0.001131,31035525
TagCoin,TAG,33924.64,0.01253,2708268
FreshCoin,FRSH,32272.89,0.004905,6578930
Fastcoin,FST,31231.24,0.0002876,108601579
Bytecent,BYC,31210.41,0.08434,370076
NXTInspect,NXTI,31147.17,0.04448,700227
ArtByte,ABY,31106.22,0.0000746,416995250
Verge,XVG,30764.24,0.0000047,6546975000
SuperCoin,SUPER,30226.26,0.00126,23985888
Rubycoin,RBY,28978.23,0.001317,22004932
