name,symbol,marketcap,price,supply
Bitcoin,BTC,3175550844.62,222.88,14247725
XRP,XRP,251248793.36,0.007874,31908551587
Litecoin,LTC,68733519.12,1.7305,39718304
BitShares,BTS,17413659.51,0.006932,2511953117
Dash,DASH,15278947.69,2.8102,5436880
Dogecoin,DOGE,15188401.20,0.0001523,99715537387
Stellar,XLM,14940175.95,0.003089,4837354256
Nxt,NXT,11113959.69,0.01111,999997096
Banx,BANX,8789823.64,1.4989,5863999
MaidSafeCoin,MAID,7178730.78,0.01586,452552412
Peercoin,PPC,6397585.37,0.2858,22385899
Bytecoin,BCN,5040095.00,0.00002904,173553009808
Monero,XMR,4140606.12,0.5179,7994475
Namecoin,NMC,3644562.69,0.3115,11700750
Vertcoin,VTC,2663453.54,0.1715,15534700
YbCoin,YBC,2624436.02,0.8748,3000000
MonaCoin,MONA,2487567.40,0.1232,20193050
BlackCoin,BLK,2463532.46,0.03288,74920529
Counterparty,XCP,2387597.82,0.9042,2640481
FairCoin,FAIR,2196984.25,0.04241,51799998
Infinitecoin,IFC,2097308.12,0.00002315,90596271732
NuShares,NSR,1626692.78,0.002001,812752822
FuelCoin,FC2,1544900.59,0.01542,100206032
NEM,XEM,1509365.45,0.0001677,8999999999
BitcoinDark,BTCD,1469466.71,1.2039,1220619
DNotes,NOTE,1426120.50,0.01424,100131731
DigitalNote,XDN,1405288.81,0.0002054,6841257977
Startcoin,START,1169121.61,0.04621,25299355
PayCoin,XPY,1094233.47,0.06872,15922917
GetGems,GEMZ,1016611.66,0.01153,88135217
VeriCoin,VRC,1008037.75,0.03713,27146298
ARCHcoin,ARCH,894484.04,0.05467,16361098
ShadowCash,SDC,882565.15,0.1362,6478161
Maxcoin,MAX,882201.64,0.02128,41459435
Clams,CLAM,865277.44,1.2076,716520
Zetacoin,ZET,732288.60,0.004512,162307558
Megacoin,MEC,669300.85,0.02307,29015500
NuBits,USNBT,630614.54,0.9965,632854
MintCoin,MINT,621710.10,0.0000292,21293940406
Primecoin,XPM,594424.62,0.05774,10294457
Quark,QRK,583796.13,0.002344,249009755
WorldCoin,WDC,520428.90,0.006671,78016537
Unobtanium,UNO,498845.70,2.5568,195108
Tether,USDT,451600.00,1.0000,451600
TileCoin,XTC,445084.51,0.004451,100000000
Novacoin,NVC,419341.18,0.3914,1071483
DigiByte,DGB,408519.91,0.00009433,4330763597
Ixcoin,IXC,405396.42,0.0193,20999906
BilShares,BILS,371881.38,0.0003719,1000000000
Feathercoin,FTC,352526.83,0.004845,72761280
ReddCoin,RDD,311307.78,0.00001126,27635307881
CannabisCoin,CANN,274032.45,0.003572,76713972
VPNCoin,VASH,271853.28,0.0006793,400186428
Anoncoin,ANC,259101.05,0.1503,1724269
PotCoin,POT,253952.81,0.001242,204503520
EarthCoin,EAC,250403.54,0.00003256,7690879170
I/O Coin,IOC,226530.29,0.01401,16174157
NetCoin,NET,220665.03,0.0005539,398347887
Applecoin,APC,219805.97,0.009863,22286048
Gulden,NLG,210680.00,0.0008851,238028101
NavCoin,NAV,208057.02,0.003563,58397402
Nas,NAS,203126.36,0.00002031,10000000000
TEKcoin,TEK,201441.63,0.01049,19210638
Digitalcoin,DGC,189294.38,0.008106,23352943
