name,symbol,marketcap,price,supply
Bitcoin,BTC,12400771414.96,773.87,16024312
Ethereum,ETH,644685657.47,7.4437,86608467
XRP,XRP,234887579.55,0.006527,35987750899
Litecoin,LTC,190052370.35,3.8996,48736229
Monero,XMR,105061339.19,7.7965,13475446
Ethereum Classic,ETC,66535455.11,0.769,86527421
Dash,DASH,61121636.85,8.8156,6933323
Steem,STEEM,47387619.93,0.209,226701187
Augur,REP,36474365.95,3.3159,11000000
NEM,XEM,32069239.06,0.003563,8999999999
MaidSafeCoin,MAID,27710832.86,0.06123,452552412
Waves,WAVES,23771739.01,0.2377,100000000
Dogecoin,DOGE,23213430.33,0.0002166,107154878637
Factom,FCT,17360813.07,1.9834,8753219
DigixDAO,DGD,16700458.53,8.3502,2000000
Lisk,LSK,15346978.60,0.1535,100000000
Iconomi,ICN,15293117.84,0.1758,87000000
Peerplays [old],PPY,15130961.42,15.13,1000000
GameCredits,GAME,14515775.18,0.2457,59076100
Gulden,NLG,11990432.91,0.03565,336313245
Stellar,XLM,10494388.15,0.001532,6851353993
Ardor,ARDR,9459939.93,0.009469,998999495
BitShares,BTS,9252047.33,0.00359,2577380000
ShadowCash,SDC,9165998.94,1.3878,6604776
Xaurum,XAUR,9018057.14,0.1014,88898638
Zcash,ZEC,8728500.91,58.39,149481
Golem,GNT,8675969.15,0.01274,681009001
Emercoin,EMC,7790463.08,0.1995,39049475
KiloCoin,KLC,7615774.29,0.001694,4495711110
Neo,NEO,7358524.20,0.1472,50000000
Tether,USDT,6952833.59,1.0002,6951590
Storjcoin X,SJCX,6842989.28,0.1356,50468144
Peercoin,PPC,6129548.28,0.2588,23683776
Nxt,NXT,5937435.88,0.005943,998999983
Stratis,STRAT,5847534.93,0.05956,98177179
BitCrystals,BCY,5737249.11,0.1378,41622441
SingularDTV,SNGLS,5676089.60,0.00946,600000000
Counterparty,XCP,5089056.45,1.9416,2621109
Siacoin,SC,4293526.39,0.0002042,21025891094
BitcoinDark,BTCD,4197026.68,3.2564,1288862
HyperSpace,AMP,3967335.26,0.04823,82256324
Syscoin,SYS,3855022.56,0.00786,490435302
Rubycoin,RBY,3775222.81,0.1589,23756010
YbCoin,YBC,3628423.43,1.2028,3016683
I/O Coin,IOC,3626035.15,0.2225,16295996
Namecoin,NMC,3138344.18,0.213,14736400
Global Currency Reserve,GCR,2890619.62,0.02839,101824747
LoMoCoin,LMC,2335884.11,0.01111,210204405
SolarCoin,SLR,2264664.61,0.0652,34733421
Omni,OMNI,2176257.33,4.0539,536831
PotCoin,POT,2164052.28,0.01007,214916707
NavCoin,NAV,2016940.78,0.03342,60356995
BlackCoin,BLK,1988172.64,0.02622,75821152
Decred,DCR,1847142.48,0.5651,3268610
DigiByte,DGB,1796296.13,0.0002354,7629675191
GridCoin,GRC,1578941.18,0.004118,383388152
Clams,CLAM,1458450.59,0.72,2025632
Nexus,NXS,1416632.96,0.03171,44679454
Lykke,LKK,1403400.04,0.04678,30000000
FuelCoin,FC2,1382266.52,0.01366,101189084
Qwark,QWARK,1354442.43,0.02174,62313577
Round,ROUND,1288684.32,0.001516,850000000
Steem Dollars,SBD,1284413.58,1.0348,1241271
DigitalNote,XDN,1275076.64,0.0001856,6871545302
Yocoin,YOC,1273060.44,0.02582,49298830
BitBay,BAY,1261171.97,0.001253,1006551572
Scotcoin,SCOT,1260602.38,0.001261,1000000000
VPNCoin,VASH,1099003.14,0.002745,400339746
ReddCoin,RDD,1092944.02,0.00003865,28279196459
MonaCoin,MONA,1091151.58,0.02574,42395350
Auroracoin,AUR,1080213.07,0.1248,8658139
Radium,RADS,1020973.40,0.3362,3036435
Expanse,EXP,976926.32,0.2133,4579933
Burst,BURST,971412.90,0.0005901,1646179929
FedoraCoin,TIPS,961519.08,0.00000217,443168182458
EarthCoin,EAC,948448.46,0.0001015,9346468332
Quark,QRK,940292.41,0.00376,250101047
Qora,QORA,928176.16,0.00009282,10000000000
Curecoin,CURE,917490.18,0.03471,26431310
Primecoin,XPM,910976.02,0.05337,17067939
CloakCoin,CLOAK,868692.15,0.1796,4837710
Vcash,XVC,815437.06,0.05433,15009173
NautilusCoin,NAUT,786344.49,0.0486,16180000
SIBCoin,SIB,780554.91,0.06134,12724277
Adzcoin,ADZ,759804.47,0.01523,49888040
Blocknet,BLOCK,751582.79,0.1922,3910516
Breakout Stake,BRX,739345.83,0.118,6268082
VeriCoin,VRC,737942.37,0.02472,29848284
Swiscoin,SCN,707214.04,0.001888,374566441
DNotes,NOTE,671844.48,0.006058,110895736
Novacoin,NVC,657775.86,0.4194,1568488
Vertcoin,VTC,654081.57,0.02092,31259029
Asiadigicoin,ADCN,621115.25,0.07082,8769863
Aeon,AEON,607562.38,0.04652,13060179
Boolberry,BBR,567755.87,0.06612,8586980
GoldCoin,GLC,563850.03,0.01415,39839948
HitCoin,HTC,510145.36,0.00004639,10996318099
BlockPay,BLOCKPAY,448178.54,0.08256,5428300
LBRY Credits,LBC,417947.27,0.01373,30432330
Viacoin,VIA,401981.04,0.01816,22131148
OKCash,OK,399940.31,0.005809,68852015
HiCoin,XHI,397215.94,0.002305,172351211
FLO,FLO,368509.98,0.002967,124197561
TrumpCoin,TRUMP,362856.81,0.05562,6523567
Unobtanium,UNO,351983.28,1.7821,197508
RevolutionVR,RVR,349450.88,0.01109,31500000
ZcCoin,ZCC,340290.56,0.005519,61657044
FoldingCoin,FLDC,327896.76,0.0007346,446333654
Cryptonite,XCN,327491.54,0.001595,205328613
Wild Beast Block,WBB,321337.38,0.1563,2055265
Energycoin,ENRG,309349.98,0.002568,120459337
Infinitecoin,IFC,303000.51,0.00000334,90596274910
NuShares,NSR,302638.32,0.0001856,1630200855
Riecoin,RIC,302598.74,0.01042,29053975
Myriad,XMY,295498.36,0.0002071,1426635496
Pesobit,PSB,287526.93,0.01403,20496354
Bela,BELA,283328.86,0.009839,28796000
Sequence,SEQ,282416.85,0.006389,44201703
Stealth,XST,264710.76,0.0106,24964358
Circuits of Value,COVAL,263654.14,0.0006591,400000000
Rise,RISE,262110.95,0.002494,105079990
Horizon,HZ,243897.18,0.0002446,997285886
DubaiCoin,DBIC,241950.21,0.04075,5937465
SaluS,SLS,237072.83,0.2366,1002210
Donu,DONU,218682.21,0.07065,3095278
EverGreenCoin,EGC,215645.20,0.01637,13174669
Bitmark,BTM,211042.56,0.0725,2910850
Einsteinium,EMC2,202723.46,0.0009883,205118868
vTorrent,VTR,202131.40,0.01869,10815966
Fantomcoin,FCN,199730.10,0.03945,5062928
Joincoin,J,177892.86,0.07266,2448402
MAZA,MAZA,169056.95,0.0001547,1092618137
bitCNY,BITCNY,165897.72,0.1373,1208110
Zcoin,XZC,163003.14,0.3964,411250
Pinkcoin,PINK,160839.02,0.0004409,364771708
GeoCoin,GEO,151073.77,0.06154,2455079
LTBcoin,LTBC,147464.03,0.0003017,488821117
1CRedit,1CR,145379.59,2.1270,68348
CannabisCoin,CANN,135051.10,0.001749,77230993
Synergy,SNRG,127620.53,0.05487,2326050
Gycoin,GYC,122067.60,0.002906,42000000
Magi,XMG,120161.55,0.01949,6166546
ZClassic,ZCL,116729.47,0.5585,208988
Artex Coin,ATX,107465.63,0.005869,18311865
Coin2.1,C2,102853.81,0.001029,99976323
MonetaryUnit,MUE,98376.63,0.0009213,106782360
NeuCoin,NEU,98258.57,0.0001392,705710187
Maxcoin,MAX,96202.37,0.00232,41459435
Capricoin,CPC,95098.48,0.1147,829371
Bytecent,BYC,94973.48,0.07002,1356395
Swing,SWING,93701.73,0.05434,1724467
GoldBlocks,GB,84481.11,0.006331,13343106
Blitzcash,BLITZ,81593.23,0.02024,4030685
Quatloo,QTL,62831.05,0.01241,5062002
PostCoin,POST,59872.66,0.003874,15453967
DopeCoin,DOPE,55685.85,0.0003945,141157233
Internet of People,IOP,54433.55,4.4406,12258
TeslaCoin,TES,48965.71,0.0007194,68067150
CannaCoin,CCN,48639.39,0.01037,4689082
Atomic Coin,ATOM,44075.16,0.006145,7172646
Xiaomicoin,MI,43947.25,0.0001083,405818752
Wexcoin,WEX,42071.36,0.6132,68604
Truckcoin,TRK,39928.29,0.0004254,93852626
Sphere,SPHR,26518.04,0.008602,3082940
SACoin,SAC,23764.09,0.08362,284200
