name,symbol,marketcap,price,supply
Bitcoin,BTC,10360448690.67,658.66,15729500
Ethereum,ETH,956817431.60,11.72,81638196
XRP,XRP,233547238.82,0.006607,35345971933
Litecoin,LTC,197792991.02,4.2533,46503479
The DAO,DAO,103935618.01,0.09008,1153836913
NEM,XEM,96915964.96,0.01077,8999999999
Dash,DASH,46014335.66,7.0117,6562509
MaidSafeCoin,MAID,32178214.78,0.0711,452552412
Lisk,LSK,30140632.39,0.3014,100000000
Dogecoin,DOGE,29637430.98,0.0002822,105016389699
Nxt,NXT,21318402.70,0.02134,998999999
Monero,XMR,20965183.26,1.7030,12310860
DigixDAO,DGD,20116064.07,10.06,2000000
Waves,WAVES,19279256.46,0.1928,100000000
Steem,STEEM,16971219.92,0.2356,72043260
Emercoin,EMC,15052126.23,0.3955,38058737
HyperSpace,AMP,14259449.03,0.07716,184800000
Factom,FCT,12661063.32,1.4464,8753219
Siacoin,SC,12398500.31,0.0007832,15830692655
BitShares,BTS,11558522.34,0.004506,2565010000
Stellar,XLM,10576117.00,0.001928,5485679598
Peercoin,PPC,9271359.03,0.3982,23284794
Bytecoin,BCN,7990424.31,0.00004421,180723458745
Counterparty,XCP,7203572.82,2.7429,2626244
NautilusCoin,NAUT,6274973.80,0.4891,12829895
Tether,USDT,5951591.00,1.0000,5951591
Namecoin,NMC,5735917.97,0.3908,14676900
YbCoin,YBC,5698816.18,1.8930,3010540
Storjcoin X,SJCX,5437973.30,0.1098,49518143
BlueCoin,BLU,4198071.58,0.007341,571902014
Decred,DCR,4014162.00,1.9555,2052790
SolarCoin,SLR,3578423.96,0.1042,34349891
GameCredits,GAME,3329301.27,0.05949,55962252
VPNCoin,VASH,3307816.91,0.008263,400339746
Syscoin,SYS,3265939.83,0.007617,428751485
FedoraCoin,TIPS,3214409.56,0.00000751,427829009863
Xaurum,XAUR,3085848.53,412.19,7487
Scotcoin,SCOT,2774985.27,0.002775,1000000000
Rubycoin,RBY,2735505.29,0.1179,23210478
Feathercoin,FTC,2608146.16,0.02052,127124600
Yocoin,YOC,2584255.39,0.1327,19478350
BitCrystals,BCY,2497630.02,0.0592,42188536
BlackCoin,BLK,2415126.49,0.03198,75522400
HitCoin,HTC,2371835.23,0.0002157,10996318099
DigiByte,DGB,2351162.38,0.0003483,6749898015
BitcoinDark,BTCD,2159718.57,1.6962,1273260
ShadowCash,SDC,1950393.97,0.2977,6551630
EarthCoin,EAC,1881365.24,0.0002013,9346468332
RevolutionVR,RVR,1868392.69,0.05931,31500000
MonaCoin,MONA,1826761.29,0.05168,35347200
MintCoin,MINT,1668340.08,0.00007229,23077840377
SuperNET,UNITY,1645753.55,2.0167,816061
VeriCoin,VRC,1613119.50,0.05828,27676658
Vcash,XVC,1530825.93,0.1052,14550385
Primecoin,XPM,1366081.62,0.09014,15154345
Quark,QRK,1239907.71,0.004958,250101047
Auroracoin,AUR,1233042.80,0.149,8274952
Clams,CLAM,1229679.92,0.6843,1797036
ReddCoin,RDD,1105053.50,0.00003927,28141977145
Novacoin,NVC,1047386.79,0.7365,1422157
WorldCoin,WDC,945098.74,0.009007,104926491
Rise,RISE,933883.73,0.0093,100413985
Expanse,EXP,909040.95,0.44,2066139
Jinn,JINN,876893.08,14.94,58703
Radium,RADS,865628.49,0.3065,2823984
Startcoin,START,856983.50,0.01901,45079785
BoostCoin,BOST,840740.69,0.07092,11855487
Gulden,NLG,825090.88,0.002645,311969010
Vertcoin,VTC,814662.00,0.0353,23076650
HempCoin,HMP,757444.74,0.0005591,1354661678
DigitalNote,XDN,754338.54,0.0001099,6862971076
Diamond,DMD,726027.71,0.4336,1674231
Elcoin,EL,702612.47,0.0769,9136468
BilShares,BILS,691078.78,0.0006911,1000000000
Nexus,NXS,687123.61,0.01751,39238216
Megacoin,MEC,664012.90,0.02024,32809463
Wild Beast Block,WBB,618971.75,0.3668,1687543
DNotes,NOTE,600083.32,0.005411,110895736
Infinitecoin,IFC,599078.24,0.00000661,90596274910
Curecoin,CURE,595183.38,0.02252,26431310
ZcCoin,ZCC,592669.82,0.009612,61657044
Qora,QORA,590009.66,0.000059,10000000000
NuShares,NSR,559264.72,0.0005921,944594842
UnionCoin,UNC,554513.75,0.0661,8388608
Circuits of Value,COVAL,541649.81,0.001354,400000000
NavCoin,NAV,509375.13,0.008547,59599414
Global Currency Reserve,GCR,507659.51,0.00502,101127213
Unobtanium,UNO,507060.88,2.5710,197225
VootCoin,VOOT,505506.04,0.007297,69280656
Digitalcoin,DGC,504673.01,0.0148,34106578
Crypti,XCR,478710.93,0.004787,100000000
Anoncoin,ANC,463057.68,0.2194,2110317
Applecoin,APC,448649.92,0.02013,22286048
Zetacoin,ZET,445438.33,0.002709,164449677
Diem,DIEM,422830.25,0.00001945,21739971929
