name,symbol,marketcap,price,supply
Bitcoin,BTC,359123541247.06,19345.12,18564037
Ethereum,ETH,68452719868.01,601.91,113726030
XRP,XRP,28100510377.08,0.6199,45334295892
Tether,USDT,19683467750.66,1.0012,19659810789
Litecoin,LTC,5517178550.56,83.56,66030236
Chainlink,LINK,5336371894.38,13.49,395509556
Bitcoin Cash,BCH,5324074006.72,286.36,18592494
Cardano,ADA,4942739300.77,0.1589,31112484646
Polkadot,DOT,4547051375.88,5.1359,885352072
Binance Coin,BNB,4265885902.99,29.54,144406561
Stellar,XLM,3814433496.66,0.1756,21718544971
Bitcoin SV,BSV,3319363315.52,178.55,18590427
USD Coin,USDC,3073447381.02,1.0003,3072618726
EOS,EOS,2811548431.18,2.9962,938383887
Monero,XMR,2393871508.29,134.65,17778400
Wrapped Bitcoin,WBTC,2334556265.72,19383.04,120443
NEM,XEM,2240616067.91,0.249,8999999999
TRON,TRX,2216094907.47,0.03093,71659657369
Tezos,XTZ,1750066452.13,2.3259,752440114
Crypto.com Coin,CRO,1406517049.51,0.0638,22044748857
UNUS SED LEO,LEO,1351265512.99,1.3519,999498893
Filecoin,FIL,1309007243.45,29.36,44584205
Neo,NEO,1262221564.93,17.89,70538831
VeChain,VET,1103505547.92,0.01716,64315576989
Dai,DAI,1079654388.75,1.0051,1074123950
Cosmos,ATOM,1077256275.97,5.2080,206847557
Aave,AAVE,1051203168.98,87.96,11951408
Dash,DASH,1006927365.29,102.19,9853553
Revain,REV,952189782.00,0.01168,81489550407
IOTA,MIOTA,940381559.06,0.3383,2779530283
Uniswap,UNI,904844016.49,3.6531,247691586
Waves,WAVES,875146276.07,8.4371,103726522
yearn.finance,YFI,862657179.49,28785.92,29968
Huobi Token,HT,801352965.32,3.9126,204811752
Zcash,ZEC,785451326.80,73.88,10631763
Ethereum Classic,ETC,716700497.15,6.1618,116313299
Binance USD,BUSD,703460965.50,1.0000,703460966
THETA,THETA,700636678.24,0.7006,1000000000
Compound,COMP,595660520.23,136.99,4348250
Celsius,CEL,562340874.84,2.3542,238863520
Synthetix,SNX,559878338.63,5.1570,108565963
Maker,MKR,529179481.05,529.09,1000173
OMG Network,OMG,515871739.36,3.6784,140245398
Ontology,ONT,446585211.68,0.5551,804535798
Kusama,KSM,443583677.38,52.37,8470098
UMA,UMA,439191521.38,7.9124,55506603
Dogecoin,DOGE,431691745.90,0.003388,127402781438
FTX Token,FTT,427191982.06,4.5279,94346958
Algorand,ALGO,390094502.77,0.3371,1157056428
Zilliqa,ZIL,379382327.96,0.03539,10721021094
SushiSwap,SUSHI,361004079.35,2.1867,165089229
Basic Attention Token,BAT,349484009.12,0.2357,1482831733
BitTorrent,BTT,342713314.36,0.0003462,989993025864
Decred,DCR,336029843.45,27.24,12335687
TrueUSD,TUSD,322215668.49,1.0002,322141716
renBTC,RENBTC,320274381.76,19341.09,16559
OKB,OKB,305129560.15,5.0855,60000000
Ren,REN,300182531.66,0.3394,884532525
DigiByte,DGB,299846068.85,0.0217,13816833803
0x,ZRX,298131700.13,0.4007,743937911
Ampleforth,AMPL,294729717.94,1.2926,228014873
Qtum,QTUM,258516394.33,2.6528,97450896
ABBC Coin,ABBC,255174682.01,0.3117,818527540
HUSD,HUSD,253075770.77,0.999,253337701
Paxos Standard,PAX,245642366.67,1.0028,244951954
ICON,ICX,238559588.23,0.4143,575757897
Hedera Hashgraph,HBAR,235371343.55,0.03685,6386997148
Loopring,LRC,224924372.12,0.1872,1201751512
Celo,CELO,223223471.62,1.7937,124447717
Nexo,NEXO,221225044.73,0.395,560000011
HedgeTrade,HEDG,215750046.65,0.636,339231468
NEAR Protocol,NEAR,203741451.33,1.0347,196911019
Kyber Network,KNC,196144242.43,0.9765,200871754
Terra,LUNA,192334788.37,0.5017,383403376
Elrond,EGLD,188589014.96,13.75,13710605
Augur,REP,185858732.17,16.90,11000000
Ocean Protocol,OCEAN,185437540.62,0.4479,414026837
Energy Web Token,EWT,184869237.19,6.1496,30062138
Reserve Rights,RSR,178806584.50,0.01912,9349999000
Blockstack,STX,168976433.23,0.2471,683950170
Lisk,LSK,169185736.05,1.3364,126593640
Bitcoin Gold,BTG,163887605.08,9.3576,17513924
Siacoin,SC,162589984.19,0.003602,45134482992
THORChain,RUNE,156434356.67,0.9874,158432088
Nano,NANO,144892486.82,1.0874,133248297
Quant,QNT,145239592.61,12.03,12072738
Numeraire,NMR,138781532.61,31.20,4448687
Aragon,ANT,136965638.61,3.4579,39609523
Band Protocol,BAND,137176102.66,6.6935,20494033
Status,SNT,129826888.70,0.03741,3470483788
Decentraland,MANA,133600622.44,0.09004,1483805475
Horizen,ZEN,129020228.26,12.27,10515763
ZB Token,ZB,128456768.53,0.2773,463288810
Enjin Coin,ENJ,125820454.17,0.1529,823130411
Verge,XVG,114428736.10,0.006978,16399608743
NXM,NXM,113562347.08,23.28,4879018
Orchid,OXT,111682756.14,0.3038,367584352
Ravencoin,RVN,111289562.72,0.01458,7632995000
MaidSafeCoin,MAID,109612424.85,0.2422,452552412
SwissBorg,CHSB,109599062.84,0.1181,927672280
Golem,GNT,105361676.67,0.126,835992936
Holo,HOT,103268034.44,0.0006181,167070617380
Bitcoin Diamond,BCD,103049783.98,0.5526,186492898
CyberVein,CVT,102160698.93,0.09634,1060404496
Curve DAO Token,CRV,99743991.05,0.7047,141541738
Nervos Network,CKB,95164062.71,0.004393,21661125644
Balancer,BAL,95695760.93,13.78,6943831
Bytom,BTM,95326889.20,0.06847,1392195532
MonaCoin,MONA,94441821.44,1.4368,65729675
Unibright,UBT,93474942.32,0.6282,148799999
Bancor,BNT,93764886.86,1.0359,90513116
