name,symbol,marketcap,price,supply
Bitcoin,BTC,337336592123.07,18177.48,18557937
Ethereum,ETH,65424084296.29,575.76,113631211
XRP,XRP,27492190917.68,0.6062,45348221180
Tether,USDT,19126891187.77,1.0009,19109887105
Chainlink,LINK,5275744093.41,13.37,394509556
Bitcoin Cash,BCH,5277249777.39,283.93,18586350
Litecoin,LTC,5227758601.74,79.24,65977839
Cardano,ADA,5184554213.26,0.1666,31112484646
Polkadot,DOT,4576446420.03,5.1904,881721753
Binance Coin,BNB,4349179640.90,30.12,144406561
Stellar,XLM,4207379426.28,0.1942,21662497347
Bitcoin SV,BSV,3125816707.24,168.20,18584164
USD Coin,USDC,2964393940.49,1.0001,2964178773
EOS,EOS,2845455531.96,3.0329,938187808
Wrapped Bitcoin,WBTC,2231572045.18,18167.78,122831
Monero,XMR,2203590270.62,123.99,17771961
TRON,TRX,2199852493.69,0.0307,71659657369
Tezos,XTZ,1774575600.96,2.3609,751651288
NEM,XEM,1601727676.93,0.178,8999999999
Crypto.com Coin,CRO,1451288944.69,0.06618,21929680364
UNUS SED LEO,LEO,1351372403.70,1.3520,999498893
Filecoin,FIL,1307338540.09,30.01,43560276
Neo,NEO,1251858688.72,17.75,70538831
Cosmos,ATOM,1120302814.99,5.4252,206498998
Dash,DASH,1065705254.75,108.28,9842478
Dai,DAI,1033591986.38,1.0039,1029567273
VeChain,VET,976219165.68,0.01518,64315576989
IOTA,MIOTA,953088504.08,0.3429,2779530283
Uniswap,UNI,867998169.70,3.5521,244365052
Revain,REV,846133652.43,0.01167,72489550407
Huobi Token,HT,830772174.51,4.0563,204811752
Aave,AAVE,819035970.45,68.85,11895407
Zcash,ZEC,789193766.43,74.58,10581513
Ethereum Classic,ETC,743509307.94,6.3923,116313299
yearn.finance,YFI,738612181.64,24646.90,29968
Waves,WAVES,728475924.16,7.0272,103665886
Binance USD,BUSD,682066561.81,1.0000,682066562
THETA,THETA,618364247.79,0.6184,1000000000
Celsius,CEL,592735636.28,2.4815,238863520
Maker,MKR,537005718.68,536.30,1001323
OMG Network,OMG,525867992.11,3.7496,140245398
Synthetix,SNX,493831437.68,4.5611,108270792
Ontology,ONT,463759122.11,0.568,816464689
Compound,COMP,462331771.31,110.53,4182889
Kusama,KSM,449425517.51,53.06,8470098
UMA,UMA,453626701.75,8.1737,55498535
Dogecoin,DOGE,438924851.96,0.003448,127306579236
FTX Token,FTT,404450547.77,4.2868,94346958
Algorand,ALGO,363692603.55,0.3176,1145279392
Basic Attention Token,BAT,346782924.78,0.2339,1482331733
DigiByte,DGB,328723280.98,0.02383,13794522647
OKB,OKB,320574781.76,5.3429,60000000
BitTorrent,BTT,315586935.31,0.0003188,989990899489
Zilliqa,ZIL,312100929.57,0.02918,10694271103
0x,ZRX,308512494.68,0.4147,743937911
TrueUSD,TUSD,307304083.38,0.9997,307405992
Decred,DCR,289735351.74,23.54,12307900
Ren,REN,284535131.91,0.3217,884532525
Qtum,QTUM,266150496.60,2.7317,97431988
HUSD,HUSD,252720004.56,0.9991,252957255
Paxos Standard,PAX,245860885.24,1.0037,244951954
ICON,ICX,233049295.25,0.4055,574684261
HedgeTrade,HEDG,236177731.07,0.6962,339231468
Ampleforth,AMPL,231316475.11,1.4164,163318193
Celo,CELO,226191146.39,1.8176,124447717
SushiSwap,SUSHI,223479118.01,1.4234,157004897
Loopring,LRC,218990663.69,0.1915,1143623342
Hedera Hashgraph,HBAR,209667550.12,0.03366,6229794252
Kyber Network,KNC,204780129.48,1.0204,200677515
NEAR Protocol,NEAR,199784685.74,1.0146,196911019
Ocean Protocol,OCEAN,192109584.58,0.464,414026837
Energy Web Token,EWT,185541863.57,6.1719,30062138
ABBC Coin,ABBC,183364742.96,0.2268,808494122
Reserve Rights,RSR,182899096.76,0.01956,9349999000
Nexo,NEXO,174471791.31,0.3116,560000011
Augur,REP,166954832.87,15.18,11000000
Blockstack,STX,162785761.11,0.238,683950170
Lisk,LSK,161295786.33,1.2747,126533666
Bitcoin Gold,BTG,161124568.03,9.1998,17513924
Numeraire,NMR,157808672.06,35.54,4440191
Nano,NANO,156162865.77,1.1720,133248297
Quant,QNT,146815172.78,12.16,12072738
Status,SNT,145209393.01,0.04184,3470483788
Terra,LUNA,146022646.81,0.3801,384156835
Horizen,ZEN,144459534.14,13.78,10482175
Siacoin,SC,144569252.89,0.003205,45104752992
THORChain,RUNE,131109197.40,0.8275,158432088
Aragon,ANT,129624204.23,3.2726,39609523
ZB Token,ZB,130844267.55,0.2824,463288810
Band Protocol,BAND,125429115.56,6.1203,20494033
Decentraland,MANA,123229699.36,0.08305,1483809375
Elrond,EGLD,122389184.64,8.9266,13710605
Enjin Coin,ENJ,118461424.51,0.1439,823130411
Orchid,OXT,114471981.35,0.3114,367584352
NXM,NXM,112831734.94,22.94,4918311
Verge,XVG,113142281.81,0.006901,16396091543
Golem,GNT,105466698.90,0.1173,899005070
Ravencoin,RVN,106947145.41,0.0141,7582955000
CyberVein,CVT,101391818.34,0.09562,1060404496
Balancer,BAL,100159078.45,14.42,6943831
Bitcoin Diamond,BCD,101780195.89,0.5458,186492898
Holo,HOT,98490469.52,0.0005895,167070617380
SwissBorg,CHSB,97149228.29,0.1047,927652457
DxChain Token,DX,94614342.12,0.001892,50000000000
Bytom,BTM,93846890.74,0.06749,1390512119
