name,symbol,marketcap,price,supply
Bitcoin,BTC,158194319734.80,8706.25,18170212
Ethereum,ETH,18257853531.62,166.97,109348211
XRP,XRP,10284187005.37,0.2356,43653776034
Bitcoin Cash,BCH,6167961887.44,338.31,18231950
Bitcoin SV,BSV,5046171376.21,276.92,18222577
Tether,USDT,4630413450.61,0.9985,4637207583
Litecoin,LTC,3693201721.78,57.80,63895457
EOS,EOS,3432470109.49,3.6154,949405509
Binance Coin,BNB,2701556607.34,17.37,155536713
Stellar,XLM,1203196279.41,0.06004,20038451383
Monero,XMR,1133678611.49,65.13,17407388
TRON,TRX,1108254027.54,0.01662,66682072191
Cardano,ADA,1088389472.20,0.04198,25927070538
Ethereum Classic,ETC,989704404.88,8.5090,116313299
Tezos,XTZ,987050589.99,1.4219,694191974
Dash,DASH,972138554.79,104.79,9276586
Chainlink,LINK,916632783.60,2.6190,350000000
UNUS SED LEO,LEO,873246390.97,0.8737,999498893
Cosmos,ATOM,861648059.71,4.5186,190688439
Neo,NEO,792985472.65,11.24,70538831
999,999,750424944.49,3.4566,217101154
Huobi Token,HT,733956402.17,3.1470,233222866
IOTA,MIOTA,685457699.30,0.2466,2779530283
HedgeTrade,HEDG,676216766.96,2.3470,288114855
Crypto.com Coin,CRO,606065742.50,0.04637,13069406393
MINDOL,MIN,524488101.52,3.0797,170303676
Maker,MKR,501653037.59,507.21,989050
Zcash,ZEC,443092850.27,51.49,8605181
USD Coin,USDC,436777174.98,0.9973,437963995
Ontology,ONT,416428111.58,0.6534,637351170
NEM,XEM,335815876.26,0.03731,8999999999
VeChain,VET,326262717.23,0.005883,55454734800
INO COIN,INO,322150418.40,1.7897,180003180
Basic Attention Token,BAT,304882976.72,0.2145,1421667363
Dogecoin,DOGE,295732370.58,0.002405,122963805610
Paxos Standard,PAX,222614982.95,0.9995,222720000
FTX Token,FTT,221491788.84,2.2830,97017250
Decred,DCR,205658368.12,19.07,10786831
TAGZ5,TAGZ5,193280638.77,0.501,385795045
Bitcoin Gold,BTG,189728373.71,10.83,17513924
Qtum,QTUM,186430234.28,1.9355,96322148
Insight Chain,INB,172345095.44,0.4926,349902689
Synthetix Network Token,SNX,153051783.92,0.9613,159220341
Augur,REP,148578412.75,13.51,11000000
ThoreCoin,THR,146626982.60,1691.47,86686
TrueUSD,TUSD,143488019.71,1.0015,143273063
ThoreNext,THX,141674869.81,6.5432,21652254
0x,ZRX,140001066.43,0.2315,604852000
Ravencoin,RVN,139392012.68,0.02616,5327640000
Algorand,ALGO,125693404.18,0.24,523676201
Cryptonex,CNX,118533082.40,2.1286,55686329
OKB,OKB,118354627.91,2.9589,40000000
Bitcoin Diamond,BCD,112307827.67,0.6022,186492898
OmiseGO,OMG,112090699.14,0.7992,140245398
Holo,HOT,110332222.88,0.0006811,161983158390
ZB Token,ZB,107635020.15,0.2323,463288810
PRIZM,PZM,107381894.32,0.2161,496892516
Mixin,XIN,104550487.61,221.36,472299
Folgory Coin,FLG,104316979.64,11.09,9409926
THETA,THETA,96995525.02,0.1114,870502690
Swipe,SXP,91446272.98,1.4961,61123115
Horizen,ZEN,91069871.06,11.06,8236450
Nano,NANO,90311020.54,0.6778,133248297
Waves,WAVES,89858917.59,0.8905,100913596
DigiByte,DGB,86594615.67,0.006802,12730038566
ETERNAL TOKEN,XET,85352226.69,0.9132,93470000
KuCoin Shares,KCS,85332710.71,1.0360,82363551
GlitzKoin,GTN,85031829.79,0.3436,247499428
Lisk,LSK,84678856.01,0.6967,121537375
Flexacoin,FXC,82525266.34,0.00313,26368750000
Centrality,CENNZ,80879923.24,0.07562,1069542193
Bytom,BTM,80829656.01,0.08063,1002499275
Seele,SEELE,79907501.36,0.1142,699587206
MonaCoin,MONA,77577539.40,1.1803,65729675
MCO,MCO,76659581.24,4.8538,15793831
ICON,ICX,75167200.06,0.1455,516541202
BitTorrent,BTT,74754895.09,0.0003524,212116500000
Molecular Future,MOF,74738574.36,1.6938,44124379
Dimension Chain,EON,74372540.10,0.3038,244783561
FABRK,FAB,73886708.90,0.01541,4794443397
Komodo,KMD,72043608.32,0.6108,117953854
Counos Coin,CCA,70155843.64,4.7248,14848323
Beldex,BDX,68710247.03,0.0701,980222595
IOST,IOST,65647788.32,0.005464,12013965609
Nervos Network,CKB,65406365.21,0.005068,12905367476
HyperCash,HC,64706458.51,1.4545,44486659
DxChain Token,DX,63702601.69,0.001274,50000000000
GAPS,GAP,63531663.83,6.3532,10000000
Siacoin,SC,63206628.63,0.001512,41817047634
Nexo,NEXO,61671077.65,0.1101,560000011
Verge,XVG,60339427.15,0.003736,16151078759
ABBC Coin,ABBC,59422221.07,0.107,555416914
Steem,STEEM,59190897.41,0.1656,357377189
Enjin Coin,ENJ,58878595.05,0.07365,799438521
Noah Coin,NOAH,58821660.13,0.001799,32687957978
1irstcoin,FST,58587478.15,1.4696,39866930
Terra,LUNA,58325254.62,0.2027,287765804
v.systems,VSYS,57372919.48,0.03015,1902839474
Bitbook Gambling,BXK,57042449.00,0.1548,368387491
Breezecoin,BRZE,56814915.43,0.5681,100000000
MineBee,MB,56774205.38,0.03102,1830117455
botXcoin,BOTX,55983727.51,0.03431,1631694137
DigixDAO,DGD,54501024.11,27.25,2000000
Bytecoin,BCN,54190896.91,0.0002944,184066828814
BitShares,BTS,51133723.52,0.01861,2747290000
Zilliqa,ZIL,49898498.78,0.005072,9837955217
RSK Infrastructure Framework,RIF,48367282.18,0.08658,558633348
Zcoin,XZC,47520721.36,5.1183,9284418
Aeternity,AE,47142301.13,0.1579,298501331
UNI COIN,UNI,45747264.67,0.7623,60009414
QCash,QC,45338002.49,0.1463,310000100
Crypterium,CRPT,44734166.09,0.4488,99679896
Kyber Network,KNC,44326677.97,0.2549,173869905
Ardor,ARDR,43589745.77,0.04363,998999495
Matic Network,MATIC,41797706.76,0.0164,2549094192
Energi,NRG,40965050.91,1.6369,25025404
Cryptoindex.com 100,CIX100,40370472.23,0.6469,62409782
iExec RLC,RLC,39665651.41,0.4954,80070793
BitMax Token,BTMX,39662141.59,0.05954,666156379
BlockStamp,BST,39271404.49,1.4996,26188533
Quant,QNT,38768834.97,3.2113,12072738
Bankera,BNK,38446407.28,0.001562,24618912108
Joule,JUL,38073428.45,0.03768,1010499999
Electroneum,ETN,37880858.43,0.003802,9964645670
Decentraland,MANA,37348676.99,0.03557,1050141509
Buggyra Coin Zero,BCZERO,37182218.39,0.01849,2010775988
Silverway,SLV,36850948.73,0.3685,100000000
CasinoCoin,CSC,36727953.97,0.0009266,39638647866
Status,SNT,35604276.73,0.01026,3470483788
Ren,REN,35431846.56,0.04308,822503652
Karatgold Coin,KBC,35420740.94,0.007453,4752735080
STASIS EURO,EURS,35412334.26,1.1074,31979207
BigONE Token,ONE,35314856.27,0.003737,9449081034
MaidSafeCoin,MAID,34280437.41,0.07575,452552412
BitcoinHD,BHD,33902619.69,5.9256,5721366
Grin,GRIN,33590466.81,1.0571,31777500
Stratis,STRAT,33562957.49,0.3368,99649169
aelf,ELF,33123197.70,0.06083,544480200
Nash Exchange,NEX,33068099.33,0.9136,36196678
Ecoreal Estate,ECOREAL,33045620.86,0.1582,208916480
SOLVE,SOLVE,33002507.01,0.1008,327424138
TomoChain,TOMO,32015253.81,0.461,69450125
BitForex Token,BF,31800041.41,0.007479,4251890766
KickToken,KICK,31462631.87,0.00006729,467562782385
Dynamic Trading Rights,DTR,31461006.24,0.02084,1509392134
Beam,BEAM,31337298.26,0.5866,53420200
Bitcoin 2,BTC2,31312359.63,1.8041,17356434
Pundi X,NPXS,31147795.05,0.0001332,233938799745
Golem,GNT,31114430.62,0.03175,980050000
Huobi Pool Token,HPT,30108059.76,0.005964,5048069984
Single Collateral DAI,SAI,29394874.85,1.0035,29291356
Enigma,ENG,29010641.43,0.3877,74836171
Aidos Kuneen,ADK,28739724.94,1.1496,25000000
USDK,USDK,28553825.82,0.9984,28600072
NEXT,NET,28241266.37,0.6975,40491818
Metaverse ETP,ETP,28034519.00,0.3621,77423055
Digitex Futures,DGTX,27752282.85,0.035,792899001
Elastos,ELA,26954092.95,1.5526,17360171
GXChain,GXC,26953789.29,0.4147,65000000
Aave,LEND,26552213.52,0.02353,1128357877
Blockstack,STX,26239744.52,0.1065,246414209
Chiliz,CHZ,25919956.98,0.006887,3763669182
PLATINCOIN,PLC,25804468.04,5.1598,5001073
Ripio Credit Network,RCN,25783690.35,0.05063,509235327
Velas,VLX,25668940.93,0.0195,1316331412
Binance USD,BUSD,25492559.91,1.0003,25484627
LATOKEN,LA,24999891.18,0.06577,380104462
Dragon Coins,DRG,24730034.67,0.07093,348657484
Fetch.ai,FET,24640547.66,0.03761,655201595
Aion,AION,24620233.05,0.06787,362749958
Loopring,LRC,24217982.24,0.02569,942830227
VestChain,VEST,24049123.48,0.003398,7078400000
WaykiChain,WICC,23371254.87,0.1237,189000000
Thunder Token,TT,23282284.95,0.008023,2901919605
AgaveCoin,AGVC,23264477.68,0.05956,390619593
Jewel,JWL,22729992.41,0.4155,54710035
Qubitica,QBIT,22679057.03,28.04,808675
Hyperion,HYN,22394302.00,0.0707,316765917
Bit-Z Token,BZ,22037660.26,0.1681,131128391
IoTeX,IOTX,21848443.58,0.004046,5399999999
Hedera Hashgraph,HBAR,21784123.23,0.01085,2008421512
Nebulas,NAS,21740831.22,0.4185,51952589
General Attention Currency,XAC,21018535.22,2.1019,10000000
MEXC Token,MEXC,21016531.09,0.02286,919444234
Bread,BRD,20915295.61,0.2357,88733978
Waltonchain,WTC,20862462.14,0.473,44102979
TrueChain,TRUE,20416496.18,0.2566,79575543
Ignis,IGNIS,20269291.89,0.02663,761143950
WAX,WAXP,19600103.14,0.0194,1010569172
Gatechain Token,GT,19275173.29,0.408,47242447
Wanchain,WAN,19243141.83,0.1813,106152493
Poseidon Network,QQQ,19234091.75,0.008969,2144575307
Everus,EVR,19193987.58,0.04183,458887322
NULS,NULS,19189087.53,0.2601,73770500
Tierion,TNT,19006858.91,0.04436,428481269
XMax,XMX,18973974.67,0.001058,17931338566
FunFair,FUN,18947912.43,0.002893,6548879189
Diamond Platform Token,DPT,18909224.02,10.99,1720299
EDUCare,EKT,18841826.39,0.02601,724297908
WINk,WIN,18823219.67,0.00009579,196500113934
Lambda,LAMB,18733167.69,0.02691,696262815
Aragon,ANT,18416099.37,0.5903,31199262
Ark,ARK,18294628.15,0.1556,117590036
GoChain,GO,18163587.35,0.02031,894363071
Populous,PPT,18145654.26,0.3407,53252246
BHPCoin,BHP,17972401.48,0.8907,20177578
Moeda Loyalty Points,MDA,17904425.46,0.9121,19628888
Power Ledger,POWR,17694359.69,0.04134,428014510
Revain,R,17600059.90,0.03633,484450000
ReddCoin,RDD,17596085.92,0.0006108,28808713174
QASH,QASH,17525344.24,0.05007,350000000
Harmony,ONE,17445090.46,0.004792,3640512079
Fantom,FTM,17173939.90,0.009469,1813658595
ILCoin,ILC,17062142.80,0.04645,367304987
Factom,FCT,16960701.41,1.9197,8834912
Loom Network,LOOM,16864034.08,0.0174,969227142
LuckySevenToken,LST,16741208.24,0.2552,65590200
Divi,DIVI,16694233.11,0.01137,1468664736
Loki,LOKI,16549006.19,0.3649,45353075
YOU COIN,YOU,16518713.67,0.0374,441657614
Santiment Network Token,SAN,16418088.36,0.262,62660371
Project Pai,PAI,16320502.81,0.01125,1450456362
SwissBorg,CHSB,16224653.63,0.02373,683741315
Ultiledger,ULT,15479011.95,0.02453,630904568
Storj,STORJ,15276213.02,0.1125,135787439
