name,symbol,marketcap,price,supply
Bitcoin,BTC,1144602625.00,99.76,11474025
Litecoin,LTC,59091798.36,2.9778,19844180
Namecoin,NMC,3755531.57,0.6135,6121493
Peercoin,PPC,2721121.82,0.1377,19766366
Novacoin,NVC,1976019.96,6.0103,328773
Feathercoin,FTC,1013854.40,0.08781,11546500
Primecoin,XPM,904374.13,0.7232,1250464
Terracoin,TRC,461230.76,0.1317,3500890
Devcoin,DVC,267289.84,0.00005387,4961920000
Freicoin,FRC,208635.46,0.009078,22983058
Digitalcoin,DGC,177525.47,0.02993,5931793
Megacoin,MEC,153304.26,0.009974,15371000
WorldCoin,WDC,108739.11,0.007982,13622232
Phoenixcoin,PXC,94141.07,0.02715,3467750
Yacoin,YAC,84116.05,0.01726,4874093
Fastcoin,FST,72306.80,0.005187,13939168
BBQCoin,BQC,64771.61,0.003013,21500016
Ixcoin,IXC,56788.95,0.003946,14390258
Infinitecoin,IFC,48077.50,0.00000077,62102962176
Franko,FRK,46265.64,1.0474,44170
CHNCoin,CNC,30935.40,0.005886,5256114
Mincoin,MNC,30404.50,0.02494,1219057
Anoncoin,ANC,28931.47,0.08866,326308
Luckycoin,LKY,26812.18,0.004669,5743112
GoldCoin,GLC,22716.15,0.000961,23637450
Bottlecaps,CAP,22549.89,0.0451,500001
BitBar,BTB,18330.50,3.9902,4594
Bytecoin,BTE,17952.63,0.01945,922900
Argentum,ARG,17087.61,0.04389,389296
Krugercoin,KGC,15659.00,0.002176,7197298
Bitgem,BTG,14591.25,0.7981,18283
AlphaCoin,ALF,14508.08,0.001631,8895150
CraftCoin,CRC,11550.82,0.1239,93212
XenCoin,XNC,8026.24,0.00005355,149882048
StableCoin,SBC,5646.95,0.001497,3771330
CasinoCoin,CSC,5638.86,0.004191,1345550
Memecoin,MEM,5185.58,0.0002403,21583550
Noirbits,NRB,5092.69,0.008761,581320
Elacoin,ELC,4486.88,0.1995,22490
Nibble,NBL,2853.78,0.003043,937954
Hypercoin,HYC,2815.57,0.005498,512150
Doubloons,DBL,2718.40,0.00614,442745
NanoToken,NAN,2688.21,0.003881,692747
Spots,SPT,2089.43,0.009975,209475
Junkcoin,JKC,1764.04,0.0002671,6605450
EZCoin,EZC,1445.40,0.0002643,5469171
Lebowskis,LBW,910.99,0.004389,207550
