name,symbol,marketcap,price,supply
Bitcoin,BTC,3910613036.04,326.62,11972975
Litecoin,LTC,90017168.40,3.9325,22890542
XRP,XRP,67307326.84,0.008609,7817889792
Peercoin,PPC,12720279.23,0.614,20715528
Namecoin,NMC,4624532.62,0.6369,7260900
Novacoin,NVC,2458420.76,5.1737,475180
Feathercoin,FTC,2408398.36,0.1078,22344550
Primecoin,XPM,2255477.92,0.7545,2989399
WorldCoin,WDC,1003540.14,0.03364,29833000
Terracoin,TRC,599258.97,0.1404,4266810
Bullion,CBX,472541.19,0.5275,895828
Mincoin,MNC,457336.73,0.3266,1400210
Devcoin,DVC,388413.93,0.00006859,5662819840
Copperlark,CLR,315161.62,0.06859,4594849
Megacoin,MEC,298283.64,0.0145,20568550
Ixcoin,IXC,274793.49,0.01666,16493330
Freicoin,FRC,216303.13,0.006839,31625932
Digitalcoin,DGC,169845.80,0.01618,10496778
GoldCoin,GLC,135759.47,0.004824,28141476
Anoncoin,ANC,120244.92,0.2386,504031
Infinitecoin,IFC,96545.31,0.00000112,86462103552
Zetacoin,ZET,49866.51,0.0003234,154216544
BBQCoin,BQC,44620.24,0.001666,26786682
Luckycoin,LKY,40690.26,0.005722,7110720
TagCoin,TAG,39393.74,0.2976,132390
Quark,QRK,37277.76,0.0001535,242833792
Tickets,TIX,27423.50,0.00000052,52941398016
Yacoin,YAC,25733.76,0.0026,9896329
Franko,FRK,14227.83,0.2287,62211
Bytecoin,BTE,8041.01,0.006317,1272951
Bottlecaps,CAP,8037.30,0.004381,1834782
BitBar,BTB,5857.53,0.8096,7235
Phoenixcoin,PXC,3608.05,0.0006598,5468625
Junkcoin,JKC,3325.39,0.0004027,8256850
GameCoin,GME,1479.69,0.00001665,88870648
CraftCoin,CRC,1278.62,0.006977,183273
Emerald Crypto,EMD,662.90,0.0005683,1166425
