name,symbol,marketcap,price,supply
Bitcoin,BTC,1515584678.69,129.12,11737800
XRP,XRP,81353970.17,0.01041,7817889792
Litecoin,LTC,54299001.39,2.5295,21466630
Peercoin,PPC,3945801.26,0.1937,20372786
Namecoin,NMC,3801056.34,0.5681,6690493
Feathercoin,FTC,1981195.18,0.1175,16861350
Novacoin,NVC,1879720.41,4.6483,404387
Primecoin,XPM,665548.10,0.3034,2193401
Terracoin,TRC,650841.12,0.1704,3818630
Bullion,CBX,263310.96,0.3305,796591
Devcoin,DVC,234145.79,0.0000439,5333519872
Megacoin,MEC,206238.24,0.01124,18350876
Infinitecoin,IFC,183578.53,0.00000236,77667237888
Digitalcoin,DGC,177523.88,0.02002,8868446
Anoncoin,ANC,174477.05,0.4003,435895
Ixcoin,IXC,170054.67,0.01094,15538322
Freicoin,FRC,122724.11,0.004488,27343658
GoldCoin,GLC,102586.30,0.003809,26932324
Mincoin,MNC,73863.24,0.05552,1330351
Zetacoin,ZET,72128.85,0.0005591,129011248
WorldCoin,WDC,65359.22,0.002985,21894020
Quark,QRK,47992.83,0.0002195,218642176
CHNCoin,CNC,42770.49,0.008135,5257874
Yacoin,YAC,39003.20,0.005294,7367547
Memecoin,MEM,35316.68,0.000955,36980352
Fastcoin,FST,31355.56,0.001171,26774036
BBQCoin,BQC,23780.07,0.0009671,24588822
XenCoin,XNC,20159.42,0.0001063,189701888
Bytecoin,BTE,15127.03,0.0159,951550
Franko,FRK,10176.71,0.1808,56297
Luckycoin,LKY,9293.52,0.001422,6537312
BitBar,BTB,8994.68,1.5262,5894
Phoenixcoin,PXC,7982.01,0.002298,3472950
AlphaCoin,ALF,7629.43,0.0004945,15427650
EZCoin,EZC,6397.87,0.0007022,9111849
Krugercoin,KGC,5455.89,0.0003745,14570482
Bitgem,BTG,4951.70,0.2408,20563
Doubloons,DBL,4840.87,0.006951,696410
Argentum,ARG,3714.54,0.009502,390924
CasinoCoin,CSC,2986.09,0.001068,2796430
Junkcoin,JKC,2916.87,0.000382,7635700
GlobalCoin,GLC,2748.07,0.0001691,16246600
Spots,SPT,2540.55,0.001943,1307369
Emerald Crypto,EMD,2399.61,0.001042,2302890
StableCoin,SBC,2139.06,0.0003874,5522155
CraftCoin,CRC,1666.82,0.01365,122072
Elacoin,ELC,1613.88,0.07043,22913
Nibble,NBL,1581.01,0.001597,989854
Hypercoin,HYC,1157.56,0.002252,514050
Noirbits,NRB,689.48,0.001149,599980
GIL,GIL,518.54,0.0001614,3212740
