name,symbol,marketcap,price,supply
Bitcoin,BTC,1038799169.95,90.76,11445900
Litecoin,LTC,57116054.34,2.9160,19586904
Namecoin,NMC,2962845.61,0.4883,6067993
Peercoin,PPC,2753787.82,0.1398,19702806
Novacoin,NVC,1204790.03,3.8517,312791
Primecoin,XPM,1168854.58,1.0437,1119905
Feathercoin,FTC,882015.91,0.08077,10919550
Terracoin,TRC,487870.61,0.1497,3257910
Devcoin,DVC,254344.99,0.00005173,4916620288
Freicoin,FRC,244976.19,0.01078,22717088
Digitalcoin,DGC,170031.29,0.03181,5345141
Megacoin,MEC,161426.39,0.01232,13101500
WorldCoin,WDC,145792.15,0.0118,12356888
Phoenixcoin,PXC,126115.75,0.03694,3414150
Yacoin,YAC,81633.98,0.0177,4612695
BBQCoin,BQC,77919.22,0.003694,21094464
CHNCoin,CNC,62014.01,0.0118,5256114
Fastcoin,FST,55913.27,0.004533,12333824
Ixcoin,IXC,55740.50,0.003904,14276402
Mincoin,MNC,46706.59,0.0389,1200783
Franko,FRK,44951.35,1.0709,41974
Argentum,ARG,31939.47,0.08395,380460
Bottlecaps,CAP,24485.37,0.06073,403154
Luckycoin,LKY,24405.64,0.004356,5602312
Infinitecoin,IFC,23300.62,0.0000004,57553715200
BitBar,BTB,22134.27,4.9826,4442
Anoncoin,ANC,20857.49,0.07034,296537
GoldCoin,GLC,15996.61,0.000726,22032950
Bitgem,BTG,14601.53,0.8168,17876
Bytecoin,BTE,13860.23,0.01504,921400
CraftCoin,CRC,13490.37,0.1448,93192
Krugercoin,KGC,10302.33,0.001724,5974482
Noirbits,NRB,8880.02,0.01602,554480
AlphaCoin,ALF,8875.94,0.001075,8253050
StableCoin,SBC,6945.30,0.001997,3478455
Memecoin,MEM,6858.28,0.0003455,19850350
NanoToken,NAN,6260.25,0.009121,686347
Nibble,NBL,5357.45,0.006903,776104
EZCoin,EZC,2686.54,0.0005398,4976660
Hypercoin,HYC,2414.44,0.004719,511600
Elacoin,ELC,2395.77,0.1067,22456
Doubloons,DBL,1044.11,0.002575,405503
