name,symbol,marketcap,price,supply
Bitcoin,BTC,9317034156.25,774.25,12033625
Litecoin,LTC,242572318.54,10.41,23310992
XRP,XRP,91218427.45,0.01167,7817889792
Peercoin,PPC,45055424.12,2.1679,20782980
Namecoin,NMC,20001994.64,2.7099,7381150
BitShares PTS,PTS,7490654.02,7.9206,945721
Feathercoin,FTC,5557748.31,0.2323,23927450
Primecoin,XPM,5360236.80,1.6956,3161249
Novacoin,NVC,4059827.38,8.1993,495143
WorldCoin,WDC,2987078.31,0.0929,32152914
Megacoin,MEC,2859161.65,0.1363,20981900
Bullion,CBX,1846880.68,2.0392,905680
Freicoin,FRC,1179399.59,0.03562,33114784
Ixcoin,IXC,1035452.98,0.06193,16719122
Anoncoin,ANC,958863.75,1.7809,538413
Devcoin,DVC,846444.75,0.0001471,5753920000
Digitalcoin,DGC,681230.63,0.0627,10865136
Infinitecoin,IFC,629489.07,0.00000717,87817371648
Terracoin,TRC,605768.10,0.1394,4346630
BBQCoin,BQC,573644.60,0.0209,27440874
GoldCoin,GLC,549225.94,0.01928,28488560
Copperlark,CLR,513697.93,0.1061,4842199
Mincoin,MNC,457382.42,0.3252,1406530
Quark,QRK,292037.24,0.001192,244926784
Fastcoin,FST,189154.12,0.00463,40853888
Tickets,TIX,178831.26,0.00000317,56499875840
TagCoin,TAG,161587.84,0.7007,230610
Yacoin,YAC,142056.96,0.01324,10729641
Zetacoin,ZET,100540.94,0.0006426,156452912
BitBar,BTB,86809.95,11.07,7841
Luckycoin,LKY,57052.83,0.007162,7966256
Franko,FRK,39507.68,0.5807,68036
Bytecoin,BTE,31276.29,0.02168,1442700
Phoenixcoin,PXC,12114.04,0.001974,6135750
Junkcoin,JKC,4092.56,0.0004952,8265100
CraftCoin,CRC,3799.49,0.01935,196371
