name,symbol,marketcap,price,supply
Bitcoin,BTC,9627500053.68,795.87,12096825
Litecoin,LTC,648135180.44,27.27,23763442
XRP,XRP,285005350.24,0.03646,7817889792
Peercoin,PPC,84643503.94,4.0510,20894584
Namecoin,NMC,46654461.57,6.2874,7420343
Quark,QRK,26259005.81,0.1067,246040928
WorldCoin,WDC,26148372.94,0.7601,34401424
Megacoin,MEC,21083628.39,0.9948,21193376
Primecoin,XPM,12090897.08,3.5018,3452739
Feathercoin,FTC,11388199.45,0.4457,25552000
Novacoin,NVC,8671710.80,16.94,512025
Zetacoin,ZET,5725811.69,0.03621,158118800
Freicoin,FRC,4514680.76,0.1326,34035136
Anoncoin,ANC,4147469.68,7.2423,572673
Nxt,NXT,3979349.97,0.003979,1000000000
Infinitecoin,IFC,3552186.57,0.00004016,88460771328
Terracoin,TRC,2940547.25,0.6447,4561430
Bullion,CBX,2915897.78,3.1835,915947
StableCoin,SBC,2486227.64,0.2945,8443005
BBQCoin,BQC,2272191.51,0.08037,28269910
Devcoin,DVC,2047525.78,0.0003502,5847020032
GoldCoin,GLC,1911360.76,0.06632,28820344
Ixcoin,IXC,1889777.74,0.1114,16964210
Digitalcoin,DGC,1726459.74,0.1532,11270124
Copperlark,CLR,1257313.28,0.2467,5096449
Fastcoin,FST,1107221.65,0.02548,43448132
Tickets,TIX,1101727.83,0.00001752,62892986368
Yacoin,YAC,1059943.17,0.08674,12219510
I0Coin,I0C,1018782.92,0.05094,19998236
Datacoin,DTC,1004432.42,0.7959,1262056
FLO,FLO,766022.58,0.02425,31582400
TagCoin,TAG,613480.99,1.3937,440190
BitBar,BTB,595346.08,71.63,8312
Mincoin,MNC,469112.87,0.3263,1437574
Franko,FRK,250775.75,3.3188,75561
Luckycoin,LKY,209485.30,0.02383,8791432
Bytecoin,BTE,159031.14,0.09708,1638142
Phoenixcoin,PXC,139933.27,0.02082,6720750
Argentum,ARG,103604.52,0.265,390924
CraftCoin,CRC,81372.23,0.3757,216603
Junkcoin,JKC,61827.61,0.00728,8492800
Elacoin,ELC,33101.75,1.2633,26202
