name,symbol,marketcap,price,supply
Bitcoin,BTC,48471351908.86,2958.11,16385912
Ethereum,ETH,31473955353.02,340.61,92404974
XRP,XRP,10453873064.78,0.2728,38326381283
Ethereum Classic,ETC,1995251220.29,21.57,92512596
NEM,XEM,1962153643.15,0.218,8999999999
Litecoin,LTC,1710729365.69,33.22,51502782
Dash,DASH,1385073979.22,188.27,7356917
BitShares,BTS,1020271205.21,0.392,2602450000
Monero,XMR,857729832.69,58.70,14611783
Stratis,STRAT,856339118.46,8.7008,98420777
Waves,WAVES,632091331.48,6.3209,100000000
Bytecoin,BCN,622202238.66,0.0034,183007097582
Steem,STEEM,574412944.71,2.4541,234063327
Zcash,ZEC,497822473.00,331.10,1503544
Golem,GNT,476921216.02,0.5751,829252000
Stellar,XLM,443769933.33,0.04592,9665007423
Lisk,LSK,423160535.97,3.9114,108186185
Siacoin,SC,408715516.49,0.01524,26818907295
Dogecoin,DOGE,395265628.86,0.003601,109757989706
Augur,REP,371533115.39,33.78,11000000
BitConnect,BCC,354889443.26,53.00,6695580
Gnosis,GNO,298429117.70,270.17,1104590
DigiByte,DGB,283792074.37,0.03288,8632362297
GameCredits,GAME,276208388.71,4.3751,63131268
MaidSafeCoin,MAID,249503657.85,0.5513,452552412
Factom,FCT,240924886.77,27.52,8753219
Decred,DCR,209019141.97,41.05,5091450
DigixDAO,DGD,203755386.35,101.88,2000000
Basic Attention Token,BAT,182228624.82,0.1822,1000000000
Ardor,ARDR,182095011.99,0.1823,998999495
Obyte,GBYTE,175039066.83,685.11,255492
Iconomi,ICN,165047127.13,1.8971,87000000
Komodo,KMD,160666648.76,1.5916,100945510
SingularDTV,SNGLS,157185137.27,0.262,600000000
Nxt,NXT,146186405.56,0.1463,998999983
Aragon,ANT,139811046.06,4.1604,33605167
Tether,USDT,128535851.37,1.0082,127493815
Round,ROUND,118262004.11,0.1391,850000000
Ubiq,UBQ,101864773.70,2.7401,37175993
Syscoin,SYS,101418354.74,0.193,525383379
FirstBlood,1ST,95709673.91,1.1186,85558371
BitcoinDark,BTCD,91393871.19,70.91,1288862
PIVX,PIVX,90121852.69,1.6814,53598825
Ark,ARK,85493834.75,0.8951,95516270
Neo,NEO,83496683.84,1.6699,50000000
ReddCoin,RDD,75586662.96,0.002649,28534195525
Wings,WINGS,63331492.48,0.706,89708333
Storjcoin X,SJCX,61237369.06,1.1967,51173144
iExec RLC,RLC,60450958.12,0.7743,78070793
Lykke,LKK,57613303.07,0.3918,147055918
Melon,MLN,55944257.62,93.33,599400
Peercoin,PPC,53918245.98,2.2335,24140622
Emercoin,EMC,52586499.76,1.3075,40220253
Verge,XVG,51913073.84,0.003871,13409472280
Nexus,NXS,50957117.14,1.0170,50105581
HyperSpace,AMP,45826037.34,0.5571,82256324
Counterparty,XCP,43584092.49,16.64,2618672
