name,symbol,marketcap,price,supply
Bitcoin,BTC,75812212996.30,4582.96,16542187
Ethereum,ETH,32807154396.12,347.48,94413389
Bitcoin Cash,BCH,10058458982.68,607.43,16558963
XRP,XRP,8773480074.61,0.2288,38343841883
Litecoin,LTC,4054988819.86,76.84,52769807
NEM,XEM,2765377074.17,0.3073,8999999999
Dash,DASH,2685795201.47,356.39,7536105
IOTA,MIOTA,2067881447.56,0.744,2779530283
Monero,XMR,1894074688.13,126.01,15031671
Ethereum Classic,ETC,1767289071.77,18.57,95171368
Neo,NEO,1515941429.14,30.32,50000000
OmiseGO,OMG,1039044898.19,10.57,98312024
Qtum,QTUM,902192316.06,15.29,59000000
BitConnect,BCC,862984958.52,130.99,6588424
Lisk,LSK,790981247.95,7.0767,111773370
HyperCash,HC,700440362.55,20.85,33600000
Stratis,STRAT,649130440.12,6.5882,98529111
Zcash,ZEC,547669313.22,260.09,2105719
Waves,WAVES,519635486.60,5.1964,100000000
EOS,EOS,407130154.95,1.2517,325259619
Bytecoin,BCN,399750554.94,0.002181,183253534612
TenX,PAY,369588569.71,3.5313,104661310
BitShares,BTS,367578195.79,0.1414,2598820000
Tether,USDT,364811405.07,1.0022,363998283
Stellar,XLM,353238952.03,0.0213,16586874002
Steem,STEEM,334274820.55,1.3913,240254938
Komodo,KMD,307659806.46,3.0478,100945510
MaidSafeCoin,MAID,305883107.52,0.6759,452552412
Golem,GNT,301013829.10,0.3613,833032000
Augur,REP,274022104.26,24.91,11000000
MCAP,MCAP,263770916.53,2.8665,92016971
Ark,ARK,249550040.66,2.5641,97326404
Iconomi,ICN,247963921.73,2.4821,99900350
Siacoin,SC,245473137.74,0.008434,29105329044
Factom,FCT,241706123.84,27.64,8745102
Basic Attention Token,BAT,241242200.14,0.2412,1000000000
Dogecoin,DOGE,238764512.79,0.002153,110922445572
DigiByte,DGB,221378980.37,0.02532,8742253657
Metal,MTL,212991122.78,11.04,19300994
Decred,DCR,208035061.08,36.64,5678462
Veritaseum,VERI,199482803.58,99.19,2011134
PIVX,PIVX,196879215.44,3.6325,54199749
Obyte,GBYTE,193276988.31,367.22,526327
Gnosis,GNO,189566646.00,171.62,1104590
DigixDAO,DGD,183001068.12,91.50,2000000
Nexus,NXS,171090677.90,3.2801,52160644
Populous,PPT,158948274.28,3.8531,41252246
Binance Coin,BNB,157579636.57,1.5758,100000000
BitcoinDark,BTCD,153735784.57,119.28,1288862
Civic,CVC,147764302.49,0.4346,340000000
0x,ZRX,143957376.48,0.2879,500000000
Ardor,ARDR,140218048.47,0.1404,998999495
Status,SNT,136469841.28,0.03932,3470483788
GameCredits,GAME,135983892.75,2.1231,64048536
MCO,MCO,124987930.00,12.73,9814825
Blocknet,BLOCK,120355514.54,28.67,4197755
FunFair,FUN,116712783.49,0.0304,3839463249
Syscoin,SYS,115692488.44,0.2194,527272384
GXChain,GXC,111211631.95,2.7453,40510000
Gas,GAS,107757737.08,12.99,8293993
Nxt,NXT,106604558.36,0.1067,998999942
Particl,PART,92492714.09,12.03,7691646
Lykke,LKK,91414002.53,0.3424,267007188
NavCoin,NAV,90633353.78,1.4684,61720930
Ubiq,UBQ,90306159.06,2.3865,37840538
Aragon,ANT,85214694.43,2.5810,33015659
Bancor,BNT,85150628.98,2.8449,29931066
NoLimitCoin,NLC2,82006333.69,0.4031,203456938
SingularDTV,SNGLS,81195849.18,0.1353,600000000
Verge,XVG,76764914.73,0.005725,13409472280
MobileGo,MGO,74699445.81,0.762,98028887
Storj,STORJ,74143815.11,0.7685,96476695
Waltonchain,WTC,74015802.11,2.9727,24898178
Bytom,BTM,72985523.29,0.1065,685131441
Wings,WINGS,70040762.75,0.7808,89708333
Cofound.it,CFI,68590495.74,0.211,325000000
Voyager Token,VGX,66412883.36,0.9332,71163927
Edgeless,EDG,62883202.76,0.7664,82046288
Metaverse ETP,ETP,62098402.02,2.7477,22600000
Loopring,LRC,58720760.62,0.08418,697538027
Tierion,TNT,58002153.21,0.1657,350000010
DECENT,DCT,57220051.09,1.1153,51306089
district0x,DNT,54308000.21,0.09051,600000000
iExec RLC,RLC,54238613.85,0.686,79070793
Pillar,PLR,53122752.90,0.09486,560000000
XEL,XEL,50361337.58,0.5832,86349112
Asch,XAS,49534772.34,0.6605,75000000
FirstBlood,1ST,46837048.66,0.5474,85558371
Emercoin,EMC,46723532.84,1.1497,40638592
Melon,MLN,46681114.87,77.88,599400
AdEx,ADX,46037418.61,0.8645,53253776
Gulden,NLG,45842680.15,0.1302,352042145
Rise,RISE,45650290.45,0.4035,113139200
LEOcoin,LEO,44641083.63,0.5026,88814769
Peercoin,PPC,44471937.59,1.8297,24305973
I/O Coin,IOC,42109600.70,2.5737,16361687
Viacoin,VIA,40852975.41,1.7909,22810919
Monolith,TKN,40131663.93,1.6973,23644056
Aidos Kuneen,ADK,39782028.85,4.4696,8900500
ReddCoin,RDD,39637262.52,0.001385,28609226340
Quantum Resistant Ledger,QRL,38297127.25,0.7365,52000000
Blox,CDT,37838547.42,0.06879,550083414
Counterparty,XCP,36544377.21,13.96,2617895
Zcoin,XZC,35373304.11,12.13,2916078
Mothership,MSP,34626372.46,0.2473,140000000
TaaS,TAAS,34618157.19,4.2497,8146001
Vertcoin,VTC,34297494.27,0.8763,39137050
Round,ROUND,33702085.73,0.03965,850000000
Numeraire,NMR,33662016.08,26.90,1251279
ICO,ICO,32503980.40,0.325,100000000
Rialto,XRL,32321429.14,0.42,76960488
FairCoin,FAIR,31942822.21,0.6005,53193831
vSlice,VSL,31740833.32,0.9506,33390496
CloakCoin,CLOAK,31691528.12,6.2254,5090672
Stox,STX,31468585.11,1.0631,29600000
WeTrust,TRST,31023420.70,0.3367,92147500
Triggers,TRIG,30760998.44,0.9581,32105593
adToken,ADT,30284862.22,0.05047,600000000
Namecoin,NMC,29456450.25,1.9989,14736400
Mysterium,MYST,29065017.53,1.4960,19429024
Fujinto,NTO,28425045.71,0.5077,55990715
Expanse,EXP,28415271.36,3.5940,7906397
Etheroll,DICE,28255495.92,4.0356,7001623
MonaCoin,MONA,27278187.78,0.5081,53689300
Patientory,PTOY,27025564.31,0.3861,70000000
Radium,RADS,26273392.08,7.8709,3338057
ION,ION,25716897.39,1.6107,15966714
LBRY Credits,LBC,25565379.60,0.3731,68524524
Polybius,PLBT,25314750.41,6.7087,3773404
Lunyr,LUN,25254106.06,10.99,2297853
The ChampCoin,TCC,24319335.55,0.1475,164925727
Xaurum,XAUR,24301524.49,0.1912,127110066
Burst,BURST,24150984.27,0.01341,1800339818
Safex Token,SFT,24008253.99,0.01118,2147483647
SONM,SNM,23572554.97,0.07114,331360000
PotCoin,POT,23492703.76,0.1079,217818875
Humaniq,HMQ,23475164.21,0.1441,162858880
EB3 Coin,EB3,22922349.79,0.281,81582482
Peerplays,PPY,22463198.45,5.9697,3762884
BitBay,BAY,22102898.52,0.02193,1007703951
Santiment Network Token,SAN,21842823.78,0.3657,59721917
SpreadCoin,SPR,21180877.20,2.4380,8687772
BlackCoin,BLK,20857030.71,0.2732,76349929
Clams,CLAM,20682270.69,7.9577,2599013
Horizen,ZEN,20489820.93,9.9737,2054375
Sprouts,SPRTS,20426071.46,0.0000459,444981129060
Crown,CRW,20362589.94,1.3520,15060778
Skycoin,SKY,20279786.86,3.4551,5869530
SIBCoin,SIB,20166615.55,1.3128,15361880
Mooncoin,MOON,19921681.48,0.00008963,222261416685
IXT,IXT,19283785.08,0.539,35778844
Chrono.tech,TIME,18903406.78,26.62,710113
OAX,OAX,18879993.27,0.7549,25009250
DigitalNote,XDN,18867647.43,0.00274,6885695758
Shift,SHIFT,18777827.83,1.6843,11148928
Quantum,QAU,18671075.23,0.2319,80523807
Unobtanium,UNO,18371676.39,92.88,197809
Omni,OMNI,18328862.93,32.75,559663
Matchpool,GUP,18298048.90,0.244,75000000
MonetaryUnit,MUE,18133859.23,0.1416,128089496
Nexium,NXC,18069354.83,0.2716,66521586
Databits,DTB,17741755.13,0.7799,22747809
SuperNET,UNITY,17631957.78,21.61,816061
YbCoin,YBC,17622640.15,5.8344,3020482
Energycoin,ENRG,17542282.76,0.1447,121192343
HyperSpace,AMP,17425979.15,0.2118,82256324
Golos,GOLOS,17298946.69,0.1389,124518891
SaluS,SLS,17149184.61,17.08,1004128
Primas,PST,16958428.96,0.3312,51200000
Nano,NANO,16709176.29,0.1529,109266429
Agoras Tokens,AGRS,16583181.20,0.3948,42000000
GridCoin,GRC,16140675.38,0.04135,390312753
Waves Community Token,WCT,16051668.01,1.7842,8996338
Rubycoin,RBY,15942052.08,0.6448,24725358
OBITS,OBITS,15820188.99,0.998,15851900
Soarcoin,SOAR,15577396.74,0.02345,664160180
Wagerr,WGR,15322320.90,0.08373,183000000
Pinkcoin,PINK,15101802.12,0.04326,349110550
bitCNY,BITCNY,14806855.81,0.1551,95465500
Ecobit,ECOB,14796343.11,0.03329,444444444
Donu,DONU,14587095.95,4.2019,3471563
Diamond,DMD,14471196.11,6.3952,2262836
