name,symbol,marketcap,price,supply
Bitcoin,BTC,41167090926.76,2506.47,16424300
Ethereum,ETH,26776232589.10,287.99,92977266
XRP,XRP,9934661325.87,0.2594,38291387790
Litecoin,LTC,2153779043.32,41.57,51813832
Ethereum Classic,ETC,1668376592.63,17.91,93176546
NEM,XEM,1433802053.17,0.1593,8999999999
Dash,DASH,1283557618.23,173.49,7398351
IOTA,MIOTA,1062473078.90,0.3822,2779530283
Monero,XMR,629998886.14,42.79,14721599
Stratis,STRAT,578879649.94,5.8801,98447840
BitShares,BTS,556410032.54,0.2143,2596520000
Zcash,ZEC,468653574.53,301.88,1552444
Neo,NEO,404759359.36,8.0952,50000000
Bytecoin,BCN,402339915.66,0.002198,183087501526
Golem,GNT,389886181.24,0.468,833032000
Steem,STEEM,387756046.73,1.6439,235870964
Waves,WAVES,362346601.49,3.6235,100000000
Siacoin,SC,358829239.09,0.01308,27427555815
Gnosis,GNO,357088820.00,323.28,1104590
BitConnect,BCC,354962571.52,52.04,6820946
FunFair,FUN,348266837.89,0.09071,3839463249
Iconomi,ICN,311207060.34,3.5771,87000000
Augur,REP,288508825.30,26.23,11000000
Lisk,LSK,280592250.67,2.5723,109080535
Dogecoin,DOGE,272983844.91,0.002481,110048889440
Stellar,XLM,266626246.37,0.02571,10372223024
Tether,USDT,224437104.44,1.0203,219980591
Obyte,GBYTE,220303505.36,862.27,255492
Factom,FCT,208728848.76,23.85,8753219
MaidSafeCoin,MAID,202651963.29,0.4478,452552412
Ardor,ARDR,194192146.45,0.1944,998999495
GameCredits,GAME,193514662.04,3.0542,63360132
Veritaseum,VERI,176495970.97,89.72,1967295
Komodo,KMD,162008351.77,1.6049,100945510
Decred,DCR,156106650.85,29.80,5239160
DigixDAO,DGD,153089981.08,76.54,2000000
DigiByte,DGB,151386961.35,0.01733,8735277276
Status,SNT,146828927.22,0.04231,3470483788
Nxt,NXT,140763475.09,0.1409,998999983
PIVX,PIVX,127342316.49,2.3689,53755208
Basic Attention Token,BAT,124108612.54,0.1241,1000000000
FirstBlood,1ST,117342776.08,1.3715,85558371
SingularDTV,SNGLS,105564960.84,0.1759,600000000
MCAP,MCAP,98093641.44,4.7498,20652025
MobileGo,MGO,97837077.38,1.3977,70000000
Syscoin,SYS,89962086.79,0.1711,525855413
Bancor,BNT,87530033.33,2.9244,29931066
BitcoinDark,BTCD,85682008.67,66.48,1288862
Aragon,ANT,81500348.18,2.4252,33605167
Lykke,LKK,59817984.35,0.3687,162237849
Ubiq,UBQ,58781197.41,1.5740,37345282
Peercoin,PPC,57019740.58,2.3581,24180683
Emercoin,EMC,55179443.96,1.3681,40334103
Numeraire,NMR,52454378.98,42.87,1223451
LEOcoin,LEO,52344979.79,0.6072,86214100
Ark,ARK,51177576.38,0.5333,95969266
Round,ROUND,49065772.82,0.05772,850000000
Asch,XAS,45946486.29,0.6126,75000000
ReddCoin,RDD,45632137.73,0.001598,28551808967
Edgeless,EDG,45499319.41,0.5566,81742288
Nexus,NXS,45059586.76,0.8898,50639830
iExec RLC,RLC,43005054.90,0.5439,79070793
LBRY Credits,LBC,41150903.64,0.6005,68524524
Melon,MLN,41063678.85,68.51,599400
CloakCoin,CLOAK,39690498.06,7.8530,5054194
Peerplays,PPY,39507980.28,10.77,3669455
Etheroll,DICE,39501263.37,5.6417,7001623
MonaCoin,MONA,39410887.46,0.7588,51936850
Verge,XVG,39203753.99,0.002924,13409472280
Quantum Resistant Ledger,QRL,38180789.71,0.7342,52000000
Namecoin,NMC,37219048.75,2.5257,14736400
BitBay,BAY,37059480.96,0.03678,1007582196
HyperSpace,AMP,36088667.70,0.4387,82256324
Wings,WINGS,35169657.18,0.392,89708333
vSlice,VSL,34441846.26,1.0315,33390496
OBITS,OBITS,34340969.84,2.1511,15964223
Gulden,NLG,33543926.07,0.0963,348327945
Storjcoin X,SJCX,32578193.89,0.6366,51173144
Counterparty,XCP,31413870.12,12.00,2618553
XEL,XEL,31070873.52,0.4064,76450177
Agoras Tokens,AGRS,30428704.62,0.7245,42000000
Xaurum,XAUR,30023535.85,0.2362,127111587
BlackCoin,BLK,29695478.51,0.3896,76227907
Viacoin,VIA,29195348.27,1.2853,22714743
Zcoin,XZC,29013995.65,11.78,2462109
Burst,BURST,27700925.58,0.0154,1798312910
Humaniq,HMQ,27384997.88,0.1682,162858414
Omni,OMNI,27187438.34,48.62,559218
Mysterium,MYST,25944413.86,1.3353,19429024
Vertcoin,VTC,25561489.46,0.6893,37083947
Monolith,TKN,24484867.02,1.0356,23644056
YbCoin,YBC,23802633.21,7.8806,3020426
EarthCoin,EAC,23605946.59,0.002526,9346468332
Cofound.it,CFI,23573998.36,0.1886,125000000
Storj,STORJ,23450042.87,0.5485,42755396
Blocknet,BLOCK,23334431.69,5.8969,3957074
NavCoin,NAV,23117489.31,0.3762,61447541
Quantum,QAU,22557033.30,0.2736,82454023
GridCoin,GRC,21772840.97,0.05578,390312753
PotCoin,POT,21433244.92,0.09865,217263169
WeTrust,TRST,21365596.43,0.2319,92147500
LuckChain,BASH,21193010.92,0.03038,697573910
SuperNET,UNITY,20961424.13,25.69,816061
EDC Blockchain,EDC,20702188.52,0.02336,886211988
Quark,QRK,19669043.64,0.07864,250101047
DubaiCoin,DBIX,19645260.83,20.74,947144
TaaS,TAAS,19562871.30,2.4015,8146001
Expanse,EXP,19514638.95,2.6050,7491102
Crown,CRW,19068323.24,1.3388,14243323
Patientory,PTOY,18537625.97,0.2648,70000000
Skycoin,SKY,18446695.54,3.2068,5752452
Mooncoin,MOON,18170845.85,0.00008182,222078345741
Shift,SHIFT,18029372.05,1.6497,10928765
Donu,DONU,18025548.43,5.3180,3389506
WorldCoin,WDC,17922159.83,0.1559,114960814
BCAP,BCAP,17672147.75,1.7672,10000000
I/O Coin,IOC,17430318.68,1.0664,16345464
Swarm City,SWT,17360233.08,2.3574,7364016
Radium,RADS,16407612.40,5.0048,3278380
Matchpool,GUP,16036915.41,0.2138,75000000
Unity Ingot,UNY,15986845.90,0.07914,202000000
Nexium,NXC,15730566.54,0.2365,66521586
SaluS,SLS,15724385.53,15.67,1003769
Energycoin,ENRG,15679411.64,0.1296,121023562
Novacoin,NVC,15626935.22,8.8529,1765185
DigitalNote,XDN,15476265.73,0.002248,6883173391
MonetaryUnit,MUE,15046317.62,0.1202,125200376
Chrono.tech,TIME,14957799.41,21.06,710113
Databits,DTB,14951074.13,0.6573,22747809
VeriCoin,VRC,14620829.61,0.4828,30282326
FairCoin,FAIR,14369219.94,0.2702,53173768
Infinitecoin,IFC,14239178.48,0.0001572,90596274910
SIBCoin,SIB,13901531.30,0.9305,14939430
Feathercoin,FTC,13855826.61,0.08288,167184760
HEAT,HEAT,13630145.49,0.5038,27054680
E-coin,ECN,13476907.31,4.3806,3076481
RevolutionVR,RVR,13450303.67,0.06405,210000000
DNotes,NOTE,13438316.60,0.1077,124806524
Cryptonite,XCN,12992620.08,0.03857,336886670
Primecoin,XPM,12740928.64,0.6457,19731978
LoMoCoin,LMC,12672946.11,0.06023,210425983
MergeCoin,MGC,11960633.78,0.1189,100575550
Clams,CLAM,11889136.65,4.7521,2501894
bitCNY,BITCNY,11562650.51,0.1438,80412000
XTRABYTES,XBY,11537623.87,0.01775,650000000
Einsteinium,EMC2,11408461.07,0.05374,212286335
Golos,GOLOS,11223854.45,0.09039,124177195
VPNCoin,VASH,11211665.30,0.02801,400339746
BitCrystals,BCY,11163171.48,0.4795,23278435
Rubycoin,RBY,10852024.19,0.4429,24501838
Sphere,SPHR,10784604.04,3.4982,3082940
Pluton,PLU,10692157.08,12.58,850000
FoldingCoin,FLDC,10656383.28,0.02099,507731988
Bitcoin Plus,XBC,10580357.25,107.94,98017
ION,ION,10537345.54,0.7269,14495449
Pepe Cash,PEPECASH,10364789.46,0.01477,701884009
Megacoin,MEC,10290507.58,0.3129,32886450
Espers,ESP,10089931.21,0.0004988,20227269935
FLO,FLO,9773257.31,0.0723,135180667
SpreadCoin,SPR,9700870.50,1.1662,8318497
ECC,ECC,9611240.03,0.0004248,22626608326
Jinn,JINN,9515333.87,162.09,58703
ZrCoin,ZRC,9207092.45,1.8455,4988894
Waves Community Token,WCT,8935395.48,1.7871,5000000
Bela,BELA,8802620.68,0.2449,35948750
Groestlcoin,GRS,8699998.59,0.1282,67851973
Gambit,GAM,8625553.88,7.2685,1186709
Pascal,PASC,8597534.71,0.7774,11059800
Creditbit,CRB,8393627.75,0.7068,11874881
Unobtanium,UNO,8093854.91,40.93,197753
Horizen,ZEN,7788977.40,4.8599,1602688
Aeon,AEON,7778093.82,0.54,14404292
OKCash,OK,7378950.90,0.1025,71975117
SounDAC,XSD,7330937.65,0.005332,1374840478
Safex Token,SFT,7296471.50,0.003398,2147483647
NautilusCoin,NAUT,7232606.06,0.447,16180000
Musicoin,MUSIC,6973891.79,0.032,217900928
Maxcoin,MAX,6911702.99,0.127,54442678
MediterraneanCoin,MED,6731835.86,0.1342,50153548
SolarCoin,SLR,6729041.74,0.1908,35271768
Lunyr,LUN,6616332.45,2.8794,2297853
ZcCoin,ZCC,6444849.97,0.1045,61657044
Zetacoin,ZET,6402431.67,0.0385,166315354
Bitland,CADASTRAL,6358139.81,0.2119,30000000
Circuits of Value,COVAL,6271692.92,0.006272,1000000000
Pinkcoin,PINK,6231485.91,0.01814,343574650
bitUSD,BITUSD,6037986.51,1.0060,6002170
Diamond,DMD,6017179.78,2.7748,2168500
Digitalcoin,DGC,5594740.88,0.2145,26079745
Riecoin,RIC,5579588.78,0.1591,35079975
Nano,NANO,5541787.25,0.06345,87336027
Rise,RISE,5463211.82,0.05087,107387215
Bean Cash,BITB,5407028.68,0.002696,2005422000
Blitzcash,BLITZ,5374724.57,1.3202,4071287
Vcash,XVC,5360718.89,0.3509,15276485
ArtByte,ABY,5352233.39,0.006851,781203650
RouletteToken,RLT,5317900.94,0.5269,10092385
BoostCoin,BOST,5195286.79,0.4382,11855487
Atmos,ATMOS,5150766.50,0.05145,100112509
Spectrecoin,XSPEC,5065872.41,0.2478,20446404
Jupiter,JUP,4980945.54,0.3656,13623762
TagCoin,TAG,4929525.09,0.8882,5549778
Global Currency Reserve,GCR,4774415.57,0.04643,102840636
Bankcoin,B@,4742796.88,1.1120,4265080
Incent,INCNT,4581876.56,0.1991,23008312
Auroracoin,AUR,4478608.26,0.5173,8658139
Janus,JNS,4351620.47,0.2056,21164606
APX,APX,4351111.75,5.5970,777394
ICO OpenLedger,ICOO,4299763.10,9.0972,472649
Curecoin,CURE,4267680.40,0.1799,23721249
Anoncoin,ANC,4161971.77,1.9722,2110317
BitSend,BSD,4127655.10,0.2645,15604475
PutinCoin,PUT,4088446.80,0.02039,200517861
Sequence,SEQ,4042752.87,0.09028,44781452
iDice,ICE,4000824.17,2.5467,1571013
GoldCoin,GLC,3923239.06,0.09729,40327272
Myriad,XMY,3867600.07,0.002589,1493684750
Steem Dollars,SBD,3792005.75,1.2598,3010116
VeriumReserve,VRM,3768307.06,3.2335,1165406
Ethereum Movie Venture,EMV,3753000.52,0.563,6666666
Boolberry,BBR,3679405.67,0.386,9532480
SecureCoin,SRC,3580712.90,0.4536,7894166
Synergy,SNRG,3557173.86,1.2472,2852104
Zeitcoin,ZEIT,3540196.15,0.0000964,36723264582
