name,symbol,marketcap,price,supply
Bitcoin,BTC,134124232714.06,8036.49,16689400
Ethereum,ETH,33961408307.94,354.39,95831749
Bitcoin Cash,BCH,19703715143.46,1172.05,16811363
XRP,XRP,8922489246.54,0.231,38622892459
Litecoin,LTC,3858886714.21,71.59,53903108
Dash,DASH,3405228769.26,442.31,7698724
Neo,NEO,2583905963.90,39.75,65000000
IOTA,MIOTA,2403288086.71,0.8646,2779530283
Monero,XMR,1990642472.05,129.48,15374258
NEM,XEM,1817524775.66,0.2019,8999999999
Ethereum Classic,ETC,1748757266.27,17.92,97605268
Lisk,LSK,1120631118.22,9.7382,115076256
Qtum,QTUM,1033405695.45,14.03,73673504
EOS,EOS,915390418.24,1.8815,486509099
HyperCash,HC,812350166.90,19.22,42270842
OmiseGO,OMG,798465674.61,7.8248,102042552
Zcash,ZEC,795318934.11,299.33,2656969
Cardano,ADA,728149530.73,0.02808,25927070538
Tether,USDT,676615904.68,1.0024,674966830
Stellar,XLM,647776227.17,0.03657,17715179396
BitConnect,BCC,625722854.90,292.65,2138092
Waves,WAVES,512212038.04,5.1221,100000000
Populous,PPT,388202079.59,9.4104,41252246
Stratis,STRAT,341170348.53,3.4591,98628612
Ark,ARK,311448035.29,3.1786,97981284
Bitcore,BTX,307016924.03,28.90,10624902
BitShares,BTS,266535763.86,0.1024,2602270000
Ardor,ARDR,241717862.23,0.242,998999495
Bytecoin,BCN,236927290.96,0.001293,183253534612
Komodo,KMD,234242649.66,2.3205,100945510
Steem,STEEM,224862459.67,0.9117,246635587
Augur,REP,222188510.89,20.20,11000000
Veritaseum,VERI,222089511.08,109.62,2026045
Decred,DCR,217156846.28,35.06,6193817
Gas,GAS,207840440.81,24.18,8597035
Golem,GNT,182695736.46,0.2193,833032000
MaidSafeCoin,MAID,179268168.82,0.3961,452552412
TenX,PAY,174984957.04,1.6719,104661310
SALT,SALT,174793221.92,3.5715,48941348
Vertcoin,VTC,174742793.71,4.2246,41363000
MonaCoin,MONA,168688134.07,3.0425,55444600
PIVX,PIVX,167060358.83,3.0397,54959501
Factom,FCT,165147166.68,18.88,8745102
Basic Attention Token,BAT,161357864.74,0.1614,1000000000
Obyte,GBYTE,160979544.96,249.49,645222
Binance Coin,BNB,159785953.42,1.6138,99014000
Dogecoin,DOGE,154127299.34,0.001376,111991818175
Kyber Network,KNC,148927557.99,1.1103,134132697
Power Ledger,POWR,144539307.05,0.4142,348963840
DigixDAO,DGD,141755813.60,70.88,2000000
BitcoinDark,BTCD,140241789.26,108.81,1288862
Siacoin,SC,132179722.16,0.004267,30980649924
TRON,TRX,131331189.75,0.002002,65613192465
GameCredits,GAME,125369017.60,1.9481,64355352
Aeternity,AE,123320785.23,0.5292,233020472
Waltonchain,WTC,122338190.70,4.9135,24898178
Pura,PURA,118797725.53,0.6914,171815611
Metaverse ETP,ETP,118061275.80,3.2425,36411081
Blocknet,BLOCK,113991877.20,23.30,4891928
Bytom,BTM,113626831.19,0.1151,987000000
Iconomi,ICN,111836998.79,1.1207,99788314
Syscoin,SYS,111547622.47,0.2109,528984425
Raiden Network Token,RDN,108745789.53,2.1749,50000000
Voyager Token,VGX,102068800.07,1.4075,72516119
Civic,CVC,101292600.23,0.2956,342700000
Status,SNT,99860582.10,0.02877,3470483788
0x,ZRX,98546110.09,0.1971,500000000
Lykke,LKK,94145559.09,0.3587,262476763
GXChain,GXC,91824211.36,2.2667,40510000
Verge,XVG,87513148.25,0.006125,14287413790
DigiByte,DGB,86113011.36,0.009131,9430506120
ATMChain,ATM,84952708.78,0.02562,3315252992
Metal,MTL,80788832.07,4.1857,19300994
Zcoin,XZC,80299769.59,23.14,3470593
SingularDTV,SNGLS,79899966.72,0.1332,600000000
Nxt,NXT,77182254.17,0.07726,998999942
Gnosis,GNO,75318472.16,68.19,1104590
Vechain [Token],VEN,69040563.48,0.2491,277162633
FunFair,FUN,67782133.82,0.01695,4000000000
Particl,PART,67458098.23,8.6735,7777517
Storj,STORJ,66254979.96,0.6345,104422023
